sport,player_key,player,canonical_market,event_id,event_time,team,opponent,market_median,market_low,market_high,book_count,book_agreement_pct,line_dispersion,over_price_median,under_price_median,pp_line,pp_gap
MLB,enrique hernandez,Enrique Hernandez,home_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,470.0,-846.0,,
MLB,ernie clement,Ernie Clement,doubles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,400.0,-745.0,,
MLB,ernie clement,Ernie Clement,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-215.0,150.0,,
MLB,ernie clement,Ernie Clement,hits_runs_rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,1.5,2,100.0,0.0,10.0,-160.0,1.5,0.0
MLB,ernie clement,Ernie Clement,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,1150.0,-3310.0,,
MLB,ernie clement,Ernie Clement,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,215.0,-330.0,,
MLB,ernie clement,Ernie Clement,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,215.0,-360.0,,
MLB,ernie clement,Ernie Clement,singles,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,100.0,-155.0,,
MLB,ernie clement,Ernie Clement,stolen_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1400.0,-6000.0,,
MLB,ernie clement,Ernie Clement,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,0.5,1.5,3,66.7,0.471,130.0,-185.0,,
MLB,esmerlyn valdez,Esmerlyn Valdez,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,125.0,-165.0,,
MLB,freddie freeman,Freddie Freeman,home_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,530.0,-1024.0,,
MLB,garrett mitchell,Garrett Mitchell,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,462.5,-785.0,,
MLB,garrett mitchell,Garrett Mitchell,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,-157.0,118.5,,
MLB,garrett mitchell,Garrett Mitchell,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,5,100.0,0.0,110.0,-150.0,,
MLB,garrett mitchell,Garrett Mitchell,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,640.0,-1200.0,,
MLB,garrett mitchell,Garrett Mitchell,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,198.0,-285.0,,
MLB,garrett mitchell,Garrett Mitchell,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,144.5,-200.0,,
MLB,garrett mitchell,Garrett Mitchell,singles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,125.0,-176.0,,
MLB,garrett mitchell,Garrett Mitchell,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,494.0,-1022.5,,
MLB,garrett mitchell,Garrett Mitchell,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,6,83.3,0.373,-163.5,117.5,,
MLB,garrett mitchell,Garrett Mitchell,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,1200.0,-12000.0,,
MLB,garrett mitchell,Garrett Mitchell,walks,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,152.0,-220.0,,
MLB,george springer,George Springer,hits,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-275.0,200.0,,
MLB,george springer,George Springer,home_runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,465.0,-1300.0,,
MLB,george springer,George Springer,rbis,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,145.0,-210.0,,
MLB,george springer,George Springer,runs,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,120.0,-160.0,,
MLB,george springer,George Springer,stolen_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,750.0,-1600.0,,
MLB,george springer,George Springer,total_bases,3ffba29c7cccfbdb0cb05ee26cd7d550,2026-09-03T17:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,115.0,-150.0,,
MLB,graham pauley,Graham Pauley,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-127.0,117.0,0.5,0.0
MLB,graham pauley,Graham Pauley,hits_runs_rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-144.0,,,
MLB,graham pauley,Graham Pauley,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,900.0,-1011.0,,
MLB,graham pauley,Graham Pauley,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,277.0,-285.0,,
MLB,graham pauley mia,Graham Pauley (MIA),hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-145.0,110.0,,
MLB,griffin conine,Griffin Conine,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-182.0,120.0,,
MLB,griffin conine,Griffin Conine,hits_runs_rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-117.0,-108.0,1.5,0.0
MLB,griffin conine,Griffin Conine,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,351.0,-558.0,,
MLB,griffin conine,Griffin Conine,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,132.0,-182.0,,
MLB,griffin conine,Griffin Conine,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,135.0,-195.0,,
MLB,gunnar henderson,Gunnar Henderson,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,450.0,-740.0,,
MLB,gunnar henderson,Gunnar Henderson,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,-191.0,142.5,,
MLB,gunnar henderson,Gunnar Henderson,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,6,100.0,0.0,-105.0,-126.0,1.5,0.0
MLB,gunnar henderson,Gunnar Henderson,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,645.0,-1075.0,,
MLB,gunnar henderson,Gunnar Henderson,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-185.0,,,
MLB,gunnar henderson,Gunnar Henderson,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,215.0,-295.0,,
MLB,gunnar henderson,Gunnar Henderson,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,140.0,-190.0,,
MLB,gunnar henderson,Gunnar Henderson,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,-119.0,-120.0,0.5,0.0
MLB,gunnar henderson,Gunnar Henderson,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,740.0,-1450.0,,
MLB,gunnar henderson,Gunnar Henderson,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,0.5,1.5,7,57.1,0.495,135.0,-204.0,,
MLB,gunnar henderson,Gunnar Henderson,triples,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,2000.0,,,
MLB,gunnar henderson,Gunnar Henderson,walks,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,235.0,-345.0,,
MLB,gunnar henderson bal,Gunnar Henderson (BAL),hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,,-130.0,,
MLB,henry bolte,Henry Bolte,home_runs,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,790.0,-2248.0,,
MLB,heriberto hern ndez,Heriberto Hernández,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,309.0,-472.0,,
MLB,heriberto hernandez,Heriberto Hernandez,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.0,0.5,1.5,2,100.0,0.5,26.0,-67.5,,
MLB,heriberto hernandez,Heriberto Hernandez,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,148.0,-205.0,,
MLB,heriberto hernandez,Heriberto Hernandez,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1150.0,,,
MLB,heriberto hernandez,Heriberto Hernandez,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,2,100.0,0.0,116.0,-149.5,,
MLB,hunter brown,Hunter Brown,earned_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,1,100.0,0.0,-168.0,125.0,,
MLB,hunter brown,Hunter Brown,hits_allowed,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,4.5,4.5,4.5,1,100.0,0.0,,-134.0,,
MLB,hunter brown,Hunter Brown,pitcher_strikeouts,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,6.5,5.5,6.5,4,75.0,0.433,-112.0,-129.0,,
MLB,ian happ,Ian Happ,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,475.0,-770.0,,
MLB,ian happ,Ian Happ,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,-133.5,107.0,,
MLB,ian happ,Ian Happ,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,0.5,1.5,6,83.3,0.373,126.5,-176.0,,
MLB,ian happ,Ian Happ,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,405.0,-690.0,,
MLB,ian happ,Ian Happ,pitcher_strikeouts,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,190.0,-260.0,,
MLB,ian happ,Ian Happ,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,193.0,-295.0,,
MLB,ian happ,Ian Happ,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,140.0,-192.5,,
MLB,ian happ,Ian Happ,singles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,167.0,-240.0,,
MLB,ian happ,Ian Happ,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1750.0,-20000.0,,
MLB,ian happ,Ian Happ,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,7,57.1,0.495,-137.0,-0.5,,
MLB,ian happ,Ian Happ,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,1900.0,-15000.0,,
MLB,ian happ,Ian Happ,walks,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,165.0,-230.0,,
MLB,isaac collins,Isaac Collins,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-167.0,123.0,,
MLB,isaac collins,Isaac Collins,hits_runs_rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,1,100.0,0.0,122.0,,,
MLB,isaac collins,Isaac Collins,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1011.0,,,
MLB,isaac collins,Isaac Collins,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,228.5,-278.0,,
MLB,isaac collins,Isaac Collins,runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,153.0,,,
MLB,isaac collins,Isaac Collins,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,809.0,,,
MLB,isaac collins,Isaac Collins,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.0,0.5,1.5,2,100.0,0.5,-9.5,123.0,,
MLB,isaac paredes,Isaac Paredes,doubles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-650.0,,
MLB,isaac paredes,Isaac Paredes,hits,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-205.0,156.0,,
MLB,isaac paredes,Isaac Paredes,hits_runs_rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,2,100.0,0.0,-110.0,-133.5,1.5,0.0
MLB,isaac paredes,Isaac Paredes,home_runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,3,100.0,0.0,525.0,-855.0,,
MLB,isaac paredes,Isaac Paredes,rbis,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,4,100.0,0.0,149.5,-200.0,,
MLB,isaac paredes,Isaac Paredes,runs,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,120.0,-170.0,,
MLB,isaac paredes,Isaac Paredes,singles,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-108.0,-132.0,0.5,0.0
MLB,isaac paredes,Isaac Paredes,total_bases,4531806102eb01c9886a2ceb2b16b0b9,2026-09-03T18:10:00Z,,,1.5,1.5,1.5,3,100.0,0.0,145.0,-197.5,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-190.0,140.0,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,3,100.0,0.0,105.0,-156.0,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1650.0,-6600.0,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,255.0,-360.0,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,-142.0,-104.0,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,850.0,-2200.0,,
MLB,isiah kiner falefa,Isiah Kiner-Falefa,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,215.0,-310.0,,
MLB,ivan herrera,Ivan Herrera,home_runs,178e47f48ce23704395138f8f050b334,2026-09-04T02:10:00Z,,,0.5,0.5,0.5,1,100.0,0.0,600.0,-1268.0,,
MLB,jac caglianone,Jac Caglianone,hits,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,-264.5,201.5,,
MLB,jac caglianone,Jac Caglianone,home_runs,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,387.0,-510.5,,
MLB,jac caglianone,Jac Caglianone,rbis,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,2,100.0,0.0,129.5,-164.5,,
MLB,jac caglianone,Jac Caglianone,stolen_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1329.0,,,
MLB,jac caglianone,Jac Caglianone,total_bases,18307ff6045b1448e7ad3a1f2d836c6a,2026-09-03T23:40:00Z,,,1.5,1.5,1.5,2,100.0,0.0,109.0,-131.5,,
MLB,jack perkins,Jack Perkins,earned_runs,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,2.5,2.5,2.5,1,100.0,0.0,110.0,-146.0,,
MLB,jack perkins,Jack Perkins,hits_allowed,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,4.5,4.5,4.5,1,100.0,0.0,110.0,-146.0,,
MLB,jack perkins,Jack Perkins,pitcher_strikeouts,0bbf9d80b06a1e1868b6224c751b8a2e,2026-09-04T01:40:00Z,,,5.5,5.5,5.5,2,100.0,0.0,0.0,-137.5,5.0,-0.5
MLB,jackson chourio,Jackson Chourio,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,305.0,-545.0,,
MLB,jackson chourio,Jackson Chourio,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,6,66.7,0.471,-242.5,200.0,,
MLB,jackson chourio,Jackson Chourio,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,4,100.0,0.0,-142.5,102.5,,
MLB,jackson chourio,Jackson Chourio,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,387.5,-550.0,,
MLB,jackson chourio,Jackson Chourio,pitcher_strikeouts,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-260.0,190.0,,
MLB,jackson chourio,Jackson Chourio,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,148.5,-197.5,,
MLB,jackson chourio,Jackson Chourio,runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-105.0,-132.0,0.5,0.0
MLB,jackson chourio,Jackson Chourio,singles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-127.0,-111.0,0.5,0.0
MLB,jackson chourio,Jackson Chourio,stolen_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,425.0,-880.0,,
MLB,jackson chourio,Jackson Chourio,total_bases,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,5,100.0,0.0,-103.0,-145.0,,
MLB,jackson chourio,Jackson Chourio,triples,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,2500.0,,,
MLB,jackson chourio,Jackson Chourio,walks,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,292.5,-495.0,,
MLB,jackson holliday,Jackson Holliday,doubles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,2,100.0,0.0,507.5,-997.5,,
MLB,jackson holliday,Jackson Holliday,hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,-154.0,116.0,,
MLB,jackson holliday,Jackson Holliday,hits_runs_rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,4,100.0,0.0,130.0,-150.0,,
MLB,jackson holliday,Jackson Holliday,home_runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,900.0,-2310.0,,
MLB,jackson holliday,Jackson Holliday,pitcher_strikeouts,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-250.0,,,
MLB,jackson holliday,Jackson Holliday,rbis,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,260.0,-400.0,,
MLB,jackson holliday,Jackson Holliday,runs,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,7,100.0,0.0,175.0,-250.0,,
MLB,jackson holliday,Jackson Holliday,singles,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,4,100.0,0.0,-106.0,-135.0,,
MLB,jackson holliday,Jackson Holliday,stolen_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,5,100.0,0.0,800.0,-2395.0,,
MLB,jackson holliday,Jackson Holliday,total_bases,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,1.5,5,80.0,0.4,-165.0,120.0,,
MLB,jackson holliday,Jackson Holliday,triples,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1900.0,,,
MLB,jackson holliday,Jackson Holliday,walks,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,1,100.0,0.0,239.0,-346.0,,
MLB,jackson holliday bal,Jackson Holliday (BAL),hits,87e824da83d83bcea518867ca5c3d75f,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,1,100.0,0.0,130.0,-170.0,,
MLB,jacob gonzalez,Jacob Gonzalez,doubles,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,425.0,-650.0,,
MLB,jacob gonzalez,Jacob Gonzalez,hits,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-165.0,120.0,,
MLB,jacob gonzalez,Jacob Gonzalez,home_runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,750.0,-1400.0,,
MLB,jacob gonzalez,Jacob Gonzalez,rbis,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,175.0,-245.0,,
MLB,jacob gonzalez,Jacob Gonzalez,runs,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,140.0,-190.0,,
MLB,jacob gonzalez,Jacob Gonzalez,stolen_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,1500.0,-9000.0,,
MLB,jacob gonzalez,Jacob Gonzalez,total_bases,4b25e965b62d7c19e2aa8fbfff667da3,2026-09-03T16:35:00Z,,,0.5,0.5,0.5,1,100.0,0.0,-165.0,118.0,,
MLB,jake bauers,Jake Bauers,doubles,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,3,100.0,0.0,425.0,-780.0,,
MLB,jake bauers,Jake Bauers,hits,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,-181.5,135.0,,
MLB,jake bauers,Jake Bauers,hits_runs_rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,1.5,1.5,1.5,7,100.0,0.0,-108.0,-113.0,1.5,0.0
MLB,jake bauers,Jake Bauers,home_runs,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,412.5,-668.0,,
MLB,jake bauers,Jake Bauers,rbis,919bdbd90145290fd9a5266e0fed035b,2026-09-03T23:15:00Z,,,0.5,0.5,0.5,6,100.0,0.0,150.0,-194.0,,
