event_id,start,away_team,home_team,player,player_id,stat,bet_type,side,book_odds,fair_odds,line,fair_line,open_line,open_fair_line,market_name,by_bookmaker,odd_id,collected_at
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_RBI,ou,over,+170,+186,0.5,0.5,1.5,0.5,Adley Rutschman Runs Batted In Over/Under,"{""fanduel"": {""odds"": ""+175"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962460&selectionId=38684585""}, ""bovada"": {""odds"": ""+175"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:45.330Z"", ""available"": true}, ""espnbet"": {""odds"": ""+170"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}, ""caesars"": {""odds"": ""+112"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:43.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=0bd58110-ee0e-38e7-acbd-777c2fc0926f""}}",batting_RBI-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541110+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_RBI,ou,under,-220,-186,0.5,0.5,0.5,0.5,Adley Rutschman Runs Batted In Over/Under,"{""espnbet"": {""odds"": ""-220"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_RBI-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541365+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_basesOnBalls,ou,over,+145,+169,0.5,0.5,0.5,0.5,Adley Rutschman Walks Over/Under,{},batting_basesOnBalls-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541372+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_basesOnBalls,ou,under,-222,-169,0.5,0.5,0.5,0.5,Adley Rutschman Walks Over/Under,{},batting_basesOnBalls-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541382+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_doubles,ou,over,+450,+495,0.5,0.5,0.5,0.5,Adley Rutschman Doubles Over/Under,"{""fanduel"": {""odds"": ""+450"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962469&selectionId=38684585""}}",batting_doubles-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541123+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_doubles,ou,under,,-495,,0.5,,0.5,Adley Rutschman Doubles Over/Under,{},batting_doubles-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541130+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_hits,ou,over,-200,+100,0.5,1,1.5,1,Adley Rutschman Hits Over/Under,"{""fanduel"": {""odds"": ""-200"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962416&selectionId=38684585""}, ""bovada"": {""odds"": ""-200"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:45.330Z"", ""available"": true}, ""espnbet"": {""odds"": ""-190"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_hits-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541195+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_hits,ou,under,+150,+100,0.5,1,0.5,1,Adley Rutschman Hits Over/Under,"{""espnbet"": {""odds"": ""+150"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_hits-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541204+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_hits+runs+rbi,ou,over,-112,-106,1.5,1.5,1.5,1.5,Adley Rutschman Hits + Runs + RBIs Over/Under,"{""fanduel"": {""odds"": ""-110"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.770Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=717.184487601&selectionId=38684585""}}",batting_hits+runs+rbi-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541171+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_hits+runs+rbi,ou,under,+100,+106,1.5,1.5,1.5,1.5,Adley Rutschman Hits + Runs + RBIs Over/Under,{},batting_hits+runs+rbi-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541178+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_homeRuns,ou,over,+539,+581,0.5,0.5,1.5,0.5,Adley Rutschman Home Runs Over/Under,"{""fanduel"": {""odds"": ""+560"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962412&selectionId=38684585""}, ""bovada"": {""odds"": ""+550"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:45.330Z"", ""available"": true}, ""caesars"": {""odds"": ""+425"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:43.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=a5694b8c-c07f-374a-906c-40fdff3a08c6""}, ""espnbet"": {""odds"": ""+450"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_homeRuns-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541224+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_homeRuns,ou,under,-1000,-581,0.5,0.5,0.5,0.5,Adley Rutschman Home Runs Over/Under,"{""espnbet"": {""odds"": ""-1000"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_homeRuns-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541394+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_singles,ou,over,-110,-105,0.5,0.5,0.5,0.5,Adley Rutschman Singles Over/Under,"{""fanduel"": {""odds"": ""-110"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962468&selectionId=38684585""}, ""bovada"": {""odds"": ""-110"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:45.330Z"", ""available"": true}}",batting_singles-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541246+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_singles,ou,under,+100,+105,0.5,0.5,0.5,0.5,Adley Rutschman Singles Over/Under,{},batting_singles-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541254+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_totalBases,ou,over,+140,+156,1.5,1.5,1.5,0.5,Adley Rutschman Total Bases Over/Under,"{""fanduel"": {""odds"": ""+140"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.770Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=717.184487509&selectionId=38684585""}, ""espnbet"": {""odds"": ""+140"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_totalBases-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541268+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_totalBases,ou,under,-187,-156,1.5,1.5,1.5,0.5,Adley Rutschman Total Bases Over/Under,"{""espnbet"": {""odds"": ""-180"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:13.358Z"", ""available"": true}}",batting_totalBases-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541276+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_triples,ou,over,+6000,+3195,0.5,0.5,0.5,0.5,Adley Rutschman Triples Over/Under,"{""fanduel"": {""odds"": ""+6000"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962470&selectionId=38684585""}}",batting_triples-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541286+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,batting_triples,ou,under,,-3195,,0.5,,0.5,Adley Rutschman Triples Over/Under,{},batting_triples-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541298+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,points,ou,over,+120,+134,0.5,0.5,1.5,0.5,Adley Rutschman Runs Over/Under,"{""fanduel"": {""odds"": ""+120"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:31.330Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604962466&selectionId=38684585""}, ""bovada"": {""odds"": ""+120"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:45.330Z"", ""available"": true}}",points-ADLEY_RUTSCHMAN_1_MLB-game-ou-over,2026-09-03T08:57:00.541346+00:00
ySJWe7xKV99gOKd7a3zP,,Boston Red Sox,Baltimore Orioles,Adley Rutschman,ADLEY_RUTSCHMAN_1_MLB,points,ou,under,-156,-134,0.5,0.5,0.5,0.5,Adley Rutschman Runs Over/Under,{},points-ADLEY_RUTSCHMAN_1_MLB-game-ou-under,2026-09-03T08:57:00.541354+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_RBI,ou,over,+210,+237,0.5,0.5,0.5,0.5,Alec Burleson Runs Batted In Over/Under,"{""fanduel"": {""odds"": ""+200"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:38.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936795&selectionId=48302205""}, ""bovada"": {""odds"": ""+200"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""espnbet"": {""odds"": ""+220"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""draftkings"": {""odds"": ""+238"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""+131"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=9ba3e1ab-7691-3eea-9e52-41ab8599692a""}}",batting_RBI-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.560089+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_RBI,ou,under,-325,-237,0.5,0.5,0.5,0.5,Alec Burleson Runs Batted In Over/Under,"{""espnbet"": {""odds"": ""-300"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""draftkings"": {""odds"": ""-345"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_RBI-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.564149+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_basesOnBalls,ou,over,+335,+368,0.5,0.5,0.5,0.5,Alec Burleson Walks Over/Under,"{""draftkings"": {""odds"": ""+335"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:51.643Z"", ""available"": false}}",batting_basesOnBalls-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.565688+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_basesOnBalls,ou,under,,-368,,0.5,,0.5,Alec Burleson Walks Over/Under,{},batting_basesOnBalls-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.565695+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_doubles,ou,over,+491,+524,0.5,0.5,0.5,0.5,Alec Burleson Doubles Over/Under,"{""fanduel"": {""odds"": ""+500"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:38.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936804&selectionId=48302205""}, ""draftkings"": {""odds"": ""+482"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""bovada"": {""odds"": ""+475"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""caesars"": {""odds"": ""+500"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=03b976e7-0d99-3251-b776-09da88e09769""}}",batting_doubles-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.560439+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_doubles,ou,under,-785,-524,0.5,0.5,0.5,0.5,Alec Burleson Doubles Over/Under,"{""draftkings"": {""odds"": ""-770"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_doubles-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.560448+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_hits,ou,over,-185,+100,0.5,1,0.5,1,Alec Burleson Hits Over/Under,"{""fanduel"": {""odds"": ""-190"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:38.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936749&selectionId=48302205""}, ""bovada"": {""odds"": ""-190"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""espnbet"": {""odds"": ""-165"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""draftkings"": {""odds"": ""-184"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_hits-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.561480+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_hits,ou,under,+138,+100,0.5,1,0.5,1,Alec Burleson Hits Over/Under,"{""espnbet"": {""odds"": ""+130"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""draftkings"": {""odds"": ""+138"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_hits-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.561516+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_hits+runs+rbi,ou,over,+123,+139,1.5,1.5,1.5,1.5,Alec Burleson Hits + Runs + RBIs Over/Under,"{""fanduel"": {""odds"": ""+115"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.770Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936836&selectionId=48302205""}, ""draftkings"": {""odds"": ""+123"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""bovada"": {""odds"": ""+125"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""caesars"": {""odds"": ""+121"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=708a62a8-2b25-35bc-869e-51a04667c2ef""}}",batting_hits+runs+rbi-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.560948+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_hits+runs+rbi,ou,under,-164,-139,1.5,1.5,1.5,1.5,Alec Burleson Hits + Runs + RBIs Over/Under,"{""bovada"": {""odds"": ""-165"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""caesars"": {""odds"": ""-162"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=12bb3881-d5aa-3755-833e-e5d1c0d59461""}, ""draftkings"": {""odds"": ""-163"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_hits+runs+rbi-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.560961+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_homeRuns,ou,over,+625,+669,0.5,0.5,0.5,0.5,Alec Burleson Home Runs Over/Under,"{""fanduel"": {""odds"": ""+630"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:38.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936745&selectionId=48302205""}, ""bovada"": {""odds"": ""+625"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""espnbet"": {""odds"": ""+475"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""caesars"": {""odds"": ""+625"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=070e717b-2625-3844-8671-15f5e8591599""}, ""draftkings"": {""odds"": ""+680"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_homeRuns-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.562038+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_homeRuns,ou,under,-1184,-669,0.5,0.5,0.5,0.5,Alec Burleson Home Runs Over/Under,"{""espnbet"": {""odds"": ""-1100"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}}",batting_homeRuns-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.564266+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_runs+rbi,ou,over,+133,+146,0.5,0.5,0.5,0.5,Alec Burleson Runs + RBIs Over/Under,"{""draftkings"": {""odds"": ""+133"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_runs+rbi-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.565019+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_runs+rbi,ou,under,,-146,,0.5,,0.5,Alec Burleson Runs + RBIs Over/Under,{},batting_runs+rbi-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.565026+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_singles,ou,over,-112,+108,0.5,0.5,0.5,0.5,Alec Burleson Singles Over/Under,"{""fanduel"": {""odds"": ""-115"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:38.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936803&selectionId=48302205""}, ""bovada"": {""odds"": ""-115"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:19.826Z"", ""available"": true}, ""draftkings"": {""odds"": ""-105"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_singles-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.562359+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_singles,ou,under,-134,-108,0.5,0.5,0.5,0.5,Alec Burleson Singles Over/Under,"{""draftkings"": {""odds"": ""-131"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_singles-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.562368+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_strikeouts,ou,over,-250,+100,0.5,1,1.5,1,Alec Burleson Strikeouts Over/Under,"{""draftkings"": {""odds"": ""-243"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}}",batting_strikeouts-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.565297+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_strikeouts,ou,under,,+100,,1,,1,Alec Burleson Strikeouts Over/Under,{},batting_strikeouts-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.565303+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_totalBases,ou,over,-187,+186,0.5,1.5,1.5,0.5,Alec Burleson Total Bases Over/Under,"{""fanduel"": {""odds"": ""+155"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:41.770Z"", ""available"": true, ""deeplink"": ""https://sportsbook.fanduel.com/addToBetslip?marketId=42.604936797&selectionId=48302205""}, ""espnbet"": {""odds"": ""-165"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""draftkings"": {""odds"": ""+166"", ""overUnder"": ""1.5"", ""lastUpdatedAt"": ""2026-09-03T08:50:14.527Z"", ""available"": true}, ""caesars"": {""odds"": ""-176"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=5c5208ba-5e88-34b7-83f4-02a15f98c710""}}",batting_totalBases-ALEC_BURLESON_1_MLB-game-ou-over,2026-09-03T08:57:00.562857+00:00
mnMl5OovSzbb6nHfdsg7,,St. Louis Cardinals,Los Angeles Dodgers,Alec Burleson,ALEC_BURLESON_1_MLB,batting_totalBases,ou,under,+129,-186,0.5,1.5,0.5,0.5,Alec Burleson Total Bases Over/Under,"{""espnbet"": {""odds"": ""+130"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:27.355Z"", ""available"": true}, ""caesars"": {""odds"": ""+131"", ""overUnder"": ""0.5"", ""lastUpdatedAt"": ""2026-09-03T08:51:29.326Z"", ""available"": true, ""deeplink"": ""https://sportsbook.caesars.com/us/nj/bet/betslip?selectionIds=aa235861-b679-39b3-8a53-a738ca008047""}}",batting_totalBases-ALEC_BURLESON_1_MLB-game-ou-under,2026-09-03T08:57:00.562870+00:00
