start,week,away,home,away_conf,home_conf,neutral,venue,home_CORE,away_CORE,CORE_gap_home_minus_away,home_SRS,away_SRS,SRS_gap_home_minus_away,Odds_matched,Odds_match_score,Odds_books,Home_moneyline,Away_moneyline,Home_spread,Total,Odds_event_id,Odds_start,start_dt,margin_form_gap_3,margin_form_gap_5,margin_form_gap_8,offense_gap_5,defense_gap_5,winpct_gap_5,rest_gap,home_field,comp_samples,comp_home_win_prob,comp_projected_margin,comp_projected_total,comp_median_distance,research_lean,research_confidence,model_status,model_vs_home_spread_edge
2026-09-05T22:00:00.000Z,1,Wyoming,Colorado State,Mountain West,Pac-12,False,Canvas Stadium,,,,,,,True,0.92,9.0,-160.0,136.0,-3.0,46.5,ddf45575d5d07af2872a07618f9f7867,2026-09-05T22:00:00Z,2026-09-05 22:00:00+00:00,-1.666666666666666,-15.2,-8.875,3.4000000000000004,-18.6,-0.2,0.0,1.0,50.0,0.48963263110009037,-0.44224839882741385,56.059140869423516,0.2596374302186418,Wyoming,LOW,RESEARCH_READY,-3.442248398827414
2026-09-05T22:00:00.000Z,1,Norfolk State,Old Dominion,MEAC,Sun Belt,False,S.B. Ballard Stadium,,,,,,,True,0.92,5.0,,,-40.5,52.5,6dfe38a40bc077f3c10d6aa9333f512d,2026-09-05T22:00:00Z,2026-09-05 22:00:00+00:00,62.333333333333336,70.6,49.875,25.6,45.0,1.0,0.0,1.0,50.0,0.9826476676076609,36.85400447561721,60.85955079356067,0.779545944647442,Old Dominion,HIGH,RESEARCH_READY,-3.6459955243827906
2026-09-05T23:00:00.000Z,1,Houston Christian,Rice,Southland,American Athletic,False,Rice Stadium,,,,,,,True,0.76,5.0,-4000.0,1400.0,-22.5,47.5,34c23c88d29703e3b8a3b0b9d29a7c31,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,10.0,15.400000000000002,8.25,6.4,9.0,0.2,0.0,1.0,50.0,0.8668622365090932,13.030907837571378,50.00963994431913,0.17187027323401927,Rice,HIGH,RESEARCH_READY,-9.469092162428622
2026-09-05T23:00:00.000Z,1,Austin Peay,Vanderbilt,UAC,SEC,False,FirstBank Stadium,,,,,,,True,0.92,5.0,-7250.0,2050.0,-29.5,60.5,d7c91dabe6e413cca1b7d0d6d8dc7a15,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,35.33333333333333,32.2,30.25,28.0,4.200000000000003,0.39999999999999997,0.0,1.0,50.0,0.9141927919039087,21.446525285515236,58.6218347749056,0.30602642973492356,Vanderbilt,HIGH,RESEARCH_READY,-8.053474714484764
2026-09-05T23:00:00.000Z,1,Eastern Kentucky,Jacksonville State,UAC,Conference USA,False,AmFirst Stadium,,,,,,,True,0.92,4.0,-2100.0,1100.0,-20.5,54.5,f918d3d3ebf6112ff1362c0f48465204,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,23.333333333333336,25.4,25.125,9.799999999999999,15.599999999999998,0.4,-22.9375,1.0,50.0,0.9532366995600319,29.261431795500545,57.56754154978399,0.272971097868132,Jacksonville State,HIGH,RESEARCH_READY,8.761431795500545
2026-09-05T23:00:00.000Z,1,Nicholls,Kansas State,Southland,Big 12,False,Bill Snyder Family Stadium,,,,,,,True,0.92,3.0,,,-41.5,54.5,b4077e17d5393758cd18778ca067bd0a,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,29.0,25.2,32.0,15.799999999999999,9.400000000000002,0.6,0.0,1.0,50.0,0.9080782412575068,28.13649667383411,52.62851896726622,0.2251113539001924,Kansas State,HIGH,RESEARCH_READY,-13.36350332616589
2026-09-05T23:00:00.000Z,1,Idaho State,Utah State,Big Sky,Pac-12,False,Maverik Stadium,,,,,,,True,0.92,5.0,-590.0,400.0,-14.0,62.5,e6624a0cd664a38cde2f68f865e0536f,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,12.333333333333334,25.8,25.5,5.199999999999999,20.599999999999998,0.4,0.0,1.0,50.0,0.8401237576645108,22.411535236247982,55.07775608344372,0.25672236153909034,Utah State,HIGH,RESEARCH_READY,8.411535236247982
2026-09-05T23:00:00.000Z,1,Abilene Christian,Texas Tech,UAC,Big 12,False,Jones AT&T Stadium,,,,,,,True,0.92,5.0,,,-42.5,59.5,0c4c84793ee16b40df982640f76a4d9b,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,34.333333333333336,41.2,46.375,8.0,33.2,0.8,0.0,1.0,50.0,0.9809707658478888,30.442343024979294,57.963162962061844,0.4265177480533664,Texas Tech,HIGH,RESEARCH_READY,-12.057656975020706
2026-09-05T23:00:00.000Z,1,Charleston Southern,Georgia Southern,OVC,Sun Belt,False,Allen E. Paulson Stadium,,,,,,,True,0.92,5.0,-5750.0,1850.0,-25.5,51.5,1107b27a3395b91cf33c3475755ed37f,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,26.0,37.2,38.0,20.6,16.6,0.8,0.0,1.0,50.0,0.956067185605938,31.245200792153657,58.27275454400316,0.28559386246647794,Georgia Southern,HIGH,RESEARCH_READY,5.745200792153657
2026-09-05T23:00:00.000Z,1,Missouri State,Texas A&M,Conference USA,SEC,False,Kyle Field,,,,,,,True,0.92,9.0,-100000.0,1900.0,-40.5,53.5,19db717a66097e6d3fb887ae8cf3aaae,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,18.666666666666668,12.0,11.0,-2.8000000000000007,14.8,0.19999999999999996,0.0,1.0,50.0,0.8050578693291734,10.94922742458095,51.36767314447056,0.19465425526505525,Texas A&M,HIGH,RESEARCH_READY,-29.55077257541905
2026-09-05T23:00:00.000Z,1,Sam Houston,Troy,Conference USA,Sun Belt,False,Veterans Memorial Stadium (AL),,,,,,,True,0.92,9.0,-850.0,586.0,-16.5,54.0,fb6839df368dc6724c22bd58cbe64a5d,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,13.333333333333334,11.200000000000001,15.625,-1.6000000000000014,12.799999999999997,0.0,0.0,1.0,50.0,0.7985421609002039,14.127623438025642,54.027262127844146,0.21552392984319327,Troy,HIGH,RESEARCH_READY,-2.3723765619743578
2026-09-05T23:00:00.000Z,1,Murray State,Middle Tennessee,MVFC,Conference USA,False,"Johnny ""Red"" Floyd Stadium",,,,,,,True,0.92,5.0,-2100.0,1050.0,-20.5,59.5,ac175ca7938ed96d7f3831a9fa2e9270,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,32.666666666666664,28.2,33.5,17.6,10.600000000000001,0.4,0.0,1.0,50.0,0.9785200730299369,26.061105478804794,53.21211822916361,0.24393389775818625,Middle Tennessee,HIGH,RESEARCH_READY,5.5611054788047944
2026-09-05T23:00:00.000Z,1,Florida International,South Florida,Conference USA,American Athletic,False,Raymond James Stadium,,,,,,,True,0.92,9.0,-675.0,470.0,-14.0,52.0,85b9f3dfd3a9deeaaa046572f9b4fbeb,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,18.666666666666668,10.4,14.75,2.0,8.399999999999999,-0.20000000000000007,0.0,1.0,50.0,0.7548033129178532,11.337317065343312,52.533570269812174,0.2583618139142646,South Florida,HIGH,RESEARCH_READY,-2.6626829346566883
2026-09-05T23:00:00.000Z,1,Arkansas State,Memphis,Sun Belt,American Athletic,False,Simmons Bank Liberty Stadium,,,,,,,True,0.92,9.0,-460.0,358.0,-11.5,52.5,57c73afe255c44ef3e19b52dc9557ea8,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,-10.666666666666666,-9.8,-5.125,-5.600000000000001,-4.199999999999999,-0.39999999999999997,-23.125,1.0,50.0,0.5915051028038419,6.961928056540474,53.874428899487086,0.5317642474761164,Memphis,MEDIUM,RESEARCH_READY,-4.538071943459526
2026-09-05T23:00:00.000Z,1,SE Louisiana,South Alabama,Southland,Sun Belt,False,Hancock Whitney Stadium,,,,,,,True,0.76,5.0,-670.0,470.0,-12.5,52.5,92e9ba19aef9e422898288605879f16a,2026-09-05T23:00:00Z,2026-09-05 23:00:00+00:00,30.333333333333336,31.8,28.5,23.4,8.399999999999999,0.6,0.0,1.0,50.0,0.9208940125109576,25.177269897605747,54.077729085032125,0.2451405677668625,South Alabama,HIGH,RESEARCH_READY,12.677269897605747
2026-09-05T23:30:00.000Z,1,Northwestern State,Louisiana Tech,Southland,Sun Belt,False,Joe Aillet Stadium,,,,,,,True,0.92,4.0,,,-44.5,55.5,6def2370b6493e65be537864869f5f20,2026-09-05T23:30:00Z,2026-09-05 23:30:00+00:00,80.0,55.6,49.875,13.399999999999999,42.2,0.6,0.0,1.0,50.0,0.9801055327433184,34.53878761917411,58.02122949879125,0.710432448181437,Louisiana Tech,HIGH,RESEARCH_READY,-9.961212380825891
2026-09-05T23:30:00.000Z,1,Clemson,LSU,ACC,SEC,False,Tiger Stadium (LA),,,,,,,False,0.62,,,,,,,,2026-09-05 23:30:00+00:00,-13.666666666666668,-13.2,-13.25,-6.799999999999997,-6.399999999999999,-0.4,0.0,1.0,50.0,0.2866986734662154,-10.600642128894043,59.79280667919109,0.1651295928017571,Clemson,HIGH,RESEARCH_READY,
2026-09-05T23:30:00.000Z,1,UL Monroe,Mississippi State,Sun Belt,SEC,False,Davis Wade Stadium,,,,,,,True,0.92,9.0,-10000.0,1800.0,-28.5,55.0,61a35dab6017f6f7de74fab10707197c,2026-09-05T23:30:00Z,2026-09-05 23:30:00+00:00,-7.666666666666666,2.5999999999999996,6.875,10.400000000000002,-7.800000000000004,0.2,0.0,1.0,50.0,0.676407362876543,7.578883164119229,56.02409247081296,0.22398520745114342,Mississippi State,MEDIUM,RESEARCH_READY,-20.92111683588077
2026-09-05T23:30:00.000Z,1,Western Michigan,Michigan,Mid-American,Big Ten,False,Michigan Stadium,,,,,,,True,0.92,9.0,-6500.0,1500.0,-27.5,48.5,965fa47588c773e6753d409fc1020dec,2026-09-05T23:00:00Z,2026-09-05 23:30:00+00:00,-20.666666666666664,-15.0,-12.625,-4.199999999999999,-10.799999999999999,-0.4,0.0,1.0,50.0,0.37667314207506186,-8.303768057208405,54.61070368885946,0.17357350156340107,Western Michigan,MEDIUM,RESEARCH_READY,-35.8037680572084
2026-09-05T23:30:00.000Z,1,VMI,Virginia Tech,Southern,ACC,False,Lane Stadium,,,,,,,True,0.92,5.0,,,-55.5,61.5,516f500b559017bc6c6f127259da99f1,2026-09-05T23:30:00Z,2026-09-05 23:30:00+00:00,26.0,31.599999999999998,35.125,11.0,20.6,0.2,0.0,1.0,50.0,0.9431863013145658,26.238339606206477,56.28233076211963,0.28815796790288817,Virginia Tech,HIGH,RESEARCH_READY,-29.261660393793523
2026-09-05T23:45:00.000Z,1,Florida Atlantic,Florida,American Athletic,SEC,False,Ben Hill Griffin Stadium,,,,,,,True,0.92,9.0,-4500.0,1556.0,-26.5,59.5,247137e181f9ff51165c0283d6d56987,2026-09-05T23:45:00Z,2026-09-05 23:45:00+00:00,14.000000000000002,-0.3999999999999986,0.0,-8.400000000000002,8.0,0.0,0.0,1.0,50.0,0.6000723899746317,4.185233951852786,52.982195415539145,0.20539708010743307,Florida,MEDIUM,RESEARCH_READY,-22.314766048147213
2026-09-06T00:00:00.000Z,1,South Dakota State,Northwestern,MVFC,Big Ten,False,Lanny and Sharon Martin Stadium,,,,,,,True,0.92,5.0,-650.0,470.0,-13.5,46.5,7062c81b2c402a10362f42c8c30f72f4,2026-09-06T00:00:00Z,2026-09-06 00:00:00+00:00,10.666666666666668,6.8,8.425,-0.5999999999999979,7.400000000000002,0.2,0.0,1.0,50.0,0.7146252751300978,9.944518035628167,51.15843706258086,0.165890313542144,Northwestern,HIGH,RESEARCH_READY,-3.5554819643718325
2026-09-06T00:00:00.000Z,1,Utah Tech,BYU,Big Sky,Big 12,False,LaVell Edwards Stadium,,,,,,,False,0.668,,,,,,,,2026-09-06 00:00:00+00:00,34.0,36.0,32.375,6.350000000000001,29.65,0.8,0.0,1.0,50.0,0.9074149795169195,25.270607047124635,58.039579516441194,0.3260122577995742,BYU,HIGH,RESEARCH_READY,
2026-09-06T00:00:00.000Z,1,Hampton,Maryland,Coastal Athletic,Big Ten,False,SECU Stadium,,,,,,,True,0.92,5.0,,,-45.5,56.5,c0467c7438f70a7ccf0c5a0a0b95a4f9,2026-09-06T00:00:00Z,2026-09-06 00:00:00+00:00,26.999999999999996,19.15,26.375,3.0500000000000007,16.1,0.0,0.0,1.0,50.0,0.8488767858538752,20.18868968231649,55.08985254136882,0.30482310267241414,Maryland,HIGH,RESEARCH_READY,-25.31131031768351
2026-09-06T00:00:00.000Z,1,Lamar,Louisiana,Southland,Sun Belt,False,Cajun Field,,,,,,,True,0.92,5.0,-1700.0,890.0,-19.5,48.5,993d8ce79314ba23c226f4588a015d05,2026-09-06T00:00:00Z,2026-09-06 00:00:00+00:00,22.666666666666668,29.2,37.75,15.8,13.399999999999999,0.8,0.0,1.0,50.0,0.8855505206867895,24.130230898568428,52.44775014145307,0.30185998540112957,Louisiana,HIGH,RESEARCH_READY,4.630230898568428
2026-09-06T01:00:00.000Z,1,Mercyhurst,New Mexico State,NEC,Conference USA,False,Aggie Memorial Stadium,,,,,,,True,0.92,5.0,-10000.0,2200.0,-28.0,52.5,5df98ab50cf92b2a49fd7ad6f5d98b67,2026-09-06T01:00:00Z,2026-09-06 01:00:00+00:00,,,,,,,,,,,,,,UNKNOWN,LOW,INSUFFICIENT_HISTORY,
2026-09-06T01:30:00.000Z,1,Northern Arizona,Arizona,Big Sky,Big 12,False,Arizona Stadium,,,,,,,True,0.92,4.0,-9000.0,2100.0,-32.0,58.0,020f07f6edd4f49bb1db1eab439f57dd,2026-09-06T01:30:00Z,2026-09-06 01:30:00+00:00,33.666666666666664,29.2,26.75,16.2,13.0,0.6000000000000001,0.0,1.0,50.0,0.8830444514792264,22.50157222526483,52.04729634259703,0.2051946545300078,Arizona,HIGH,RESEARCH_READY,-9.49842777473517
2026-09-06T01:30:00.000Z,1,Portland State,San Diego State,Big Sky,Pac-12,False,Snapdragon Stadium,,,,,,,True,0.92,5.0,,,-40.5,62.0,2d361438c10dddccfd25146090dae71a,2026-09-06T01:30:00Z,2026-09-06 01:30:00+00:00,48.33333333333333,35.4,46.875,9.599999999999998,25.799999999999997,0.4,0.0,1.0,50.0,0.9624216837284638,32.10042904328873,57.05230389399032,0.4117570371549415,San Diego State,HIGH,RESEARCH_READY,-8.399570956711273
2026-09-06T02:00:00.000Z,1,Morgan State,Arizona State,MEAC,Big 12,False,Mountain America Stadium,,,,,,,True,0.92,5.0,,,-43.5,52.5,4239b7c310247c5b1c1a5e975fc6d53f,2026-09-06T02:00:00Z,2026-09-06 02:00:00+00:00,32.66666666666667,32.0,30.875,16.4,15.599999999999998,0.6,0.0,1.0,50.0,0.919788225462913,24.25046223379766,54.854673238408424,0.20990331330655176,Arizona State,HIGH,RESEARCH_READY,-19.24953776620234
2026-09-06T02:00:00.000Z,1,Central Michigan,New Mexico,Mid-American,Mountain West,False,University Stadium (NM),,,,,,,True,0.92,9.0,-435.0,340.0,-10.5,46.5,0434161af1b45c8a61dac5ba00210af1,2026-09-06T02:00:00Z,2026-09-06 02:00:00+00:00,17.666666666666668,9.0,1.25,4.600000000000001,4.400000000000002,0.4,0.0,1.0,50.0,0.807392440381873,11.769078268669592,53.54834290396758,0.22047786613928988,New Mexico,HIGH,RESEARCH_READY,1.2690782686695918
2026-09-06T02:00:00.000Z,1,UNLV,Hawai'i,Mountain West,Mountain West,False,Clarence T.C. Ching Athletics Complex,,,,,,,False,0.693,,,,,,,,2026-09-06 02:00:00+00:00,14.666666666666668,-0.9999999999999996,-1.5,1.0,-2.0,0.19999999999999996,0.125,1.0,50.0,0.5676721709821407,2.537088732788846,49.44728734525237,0.21137747937213336,Hawai'i,LOW,RESEARCH_READY,
2026-09-06T02:00:00.000Z,1,Mississippi Valley State,Sacramento State,SWAC,Mid-American,False,Hornet Stadium,,,,,,,True,0.92,5.0,,,-37.5,56.5,29cb5ab7b872568cd54873777ff226ff,2026-09-06T02:00:00Z,2026-09-06 02:00:00+00:00,,,,,,,,,,,,,,UNKNOWN,LOW,INSUFFICIENT_HISTORY,
2026-09-06T02:30:00.000Z,1,UCLA,California,Big Ten,ACC,False,California Memorial Stadium,,,,,,,True,0.92,9.0,108.0,-129.0,2.0,53.5,1bb9e45b6e7ed1200104ed018eff9093,2026-09-06T02:30:00Z,2026-09-06 02:30:00+00:00,23.0,23.8,7.125,13.600000000000001,10.199999999999996,0.4,0.0,1.0,50.0,0.7655152047785259,11.961040343952044,55.019028379980725,0.24071950191180322,California,HIGH,RESEARCH_READY,13.961040343952044
2026-09-06T02:30:00.000Z,1,Western Kentucky,Nevada,Conference USA,Mountain West,False,Mackay Stadium,,,,,,,True,0.92,9.0,-105.0,-115.0,1.0,52.5,63efb66a308ba1892fb100b7341a76d8,2026-09-06T02:30:00Z,2026-09-06 02:30:00+00:00,6.999999999999999,-14.4,-12.0,-9.200000000000003,-5.199999999999999,-0.19999999999999996,0.0,1.0,50.0,0.37346597936576753,-2.7424246056088233,55.10291260496899,0.22961357209238847,Western Kentucky,MEDIUM,RESEARCH_READY,-1.7424246056088233
2026-09-06T20:00:00.000Z,1,Washington State,Washington,Pac-12,Big Ten,False,Husky Stadium,,,,,,,True,0.92,9.0,-2400.0,1075.0,-23.5,51.0,36c2a063d7a55e85488fbe0e89015686,2026-09-06T20:00:00Z,2026-09-06 20:00:00+00:00,5.666666666666668,5.600000000000001,3.875,7.600000000000001,-2.0,0.0,0.0,1.0,50.0,0.7007775902333188,8.1558899253369,55.37792591727903,0.16503501430670597,Washington,HIGH,RESEARCH_READY,-15.3441100746631
2026-09-06T23:30:00.000Z,1,Louisville,Ole Miss,ACC,SEC,True,Nissan Stadium,,,,,,,False,0.652,,,,,,,,2026-09-06 23:30:00+00:00,5.999999999999999,10.2,11.875,11.999999999999996,-1.8000000000000007,0.4,0.0,0.0,50.0,0.47747001269570266,1.6918917230545458,57.260405649977464,0.38199002639706353,Louisville,LOW,RESEARCH_READY,
2026-09-06T23:30:00.000Z,1,Wisconsin,Notre Dame,Big Ten,FBS Independents,True,Lambeau Field,,,,,,,True,0.92,9.0,-1800.0,950.0,-20.5,47.0,b460f3aa4235ec2485f25182755304d6,2026-09-06T23:30:00Z,2026-09-06 23:30:00+00:00,43.666666666666664,39.2,42.625,33.8,5.4,0.6,0.0,0.0,50.0,0.7417116880308471,15.188138071010147,54.140249701447246,1.0277739688308853,Notre Dame,HIGH,RESEARCH_READY,-5.3118619289898525
2026-09-07T23:30:00.000Z,1,SMU,Florida State,ACC,ACC,False,Doak Campbell Stadium,,,,,,,False,0.66,,,,,,,,2026-09-07 23:30:00+00:00,-15.333333333333334,-15.6,-10.875,-11.600000000000001,-4.0,-0.4,-20.979166666666664,1.0,50.0,0.557941569819457,3.761368643689271,53.10556401117472,0.6013791615053924,Florida State,LOW,RESEARCH_READY,
2026-09-11T00:00:00.000Z,2,Florida A&M,Miami,SWAC,ACC,False,Hard Rock Stadium,,,,,,,False,0.643,,,,,,,,2026-09-11 00:00:00+00:00,39.666666666666664,40.599999999999994,52.125,8.2,32.4,0.8,0.0,1.0,50.0,0.9757912484340453,31.2845638638866,56.94166097749422,0.45904170494630464,Miami,HIGH,RESEARCH_READY,
2026-09-11T23:00:00.000Z,2,Richmond,NC State,Patriot,ACC,False,Carter-Finley Stadium,,,,,,,False,0.473,,,,,,,,2026-09-11 23:00:00+00:00,36.0,22.4,15.0,9.8,12.600000000000001,0.6,-16.854166666666664,1.0,50.0,1.0,30.491277810421856,60.330008458177545,0.5209136432038306,NC State,HIGH,RESEARCH_READY,
2026-09-11T23:00:00.000Z,2,Villanova,Louisville,Patriot,ACC,False,L&N Federal Credit Union Stadium,,,,,,,False,0.555,,,,,,,,2026-09-11 23:00:00+00:00,37.33333333333333,33.6,27.375,10.4,23.2,0.4,0.0,1.0,50.0,0.9192691484062,26.688456992231224,60.69373286380991,0.2612606786618662,Louisville,HIGH,RESEARCH_READY,
2026-09-11T23:00:00.000Z,2,Norfolk State,Virginia,MEAC,ACC,False,Scott Stadium,,,,,,,False,0.603,,,,,,,,2026-09-11 23:00:00+00:00,48.66666666666667,58.199999999999996,49.75,19.200000000000003,39.0,0.8,-16.854166666666664,1.0,50.0,1.0,38.37738023081165,58.31951711311715,0.6077271535770558,Virginia,HIGH,RESEARCH_READY,
2026-09-11T23:30:00.000Z,2,Rutgers,Boston College,Big Ten,ACC,False,"Alumni Stadium (Chestnut Hill, MA)",,,,,,,False,0.503,,,,,,,,2026-09-11 23:30:00+00:00,3.333333333333333,0.0,-2.375,-1.0,1.0000000000000036,-0.2,0.0,1.0,50.0,0.4824037871398483,-1.35976475324938,57.393609125800424,0.17293273060292286,Rutgers,LOW,RESEARCH_READY,
2026-09-12T00:00:00.000Z,2,Missouri,Kansas,SEC,Big 12,False,Memorial Stadium,,,,,,,True,0.92,3.0,195.0,-245.0,6.5,52.5,912c15dcb8dd09eacabdcb80673d9d72,2026-09-12T00:00:00Z,2026-09-12 00:00:00+00:00,-11.666666666666666,-8.799999999999999,-7.625,0.0,-8.8,-0.2,0.0,1.0,50.0,0.5981904271928198,3.8845658328203982,57.37496313012328,0.15701789909587904,Kansas,MEDIUM,RESEARCH_READY,10.384565832820398
2026-09-12T16:00:00.000Z,2,Old Dominion,Virginia Tech,Sun Belt,ACC,False,Lane Stadium,,,,,,,True,0.92,1.0,,,-14.0,,cdbde17fe5ba072172683681026c6312,2026-09-12T16:00:00Z,2026-09-12 16:00:00+00:00,-41.0,-37.0,-18.5,-12.8,-24.2,-0.8,0.0,1.0,50.0,0.14967338709681055,-19.58810209830649,56.992261786152184,0.3340246743607675,Old Dominion,HIGH,RESEARCH_READY,-33.58810209830649
2026-09-12T16:00:00.000Z,2,East Tennessee State,North Carolina,Southern,ACC,False,Kenan Stadium,,,,,,,False,0.626,,,,,,,,2026-09-12 16:00:00+00:00,34.666666666666664,24.400000000000002,33.0,6.199999999999999,18.200000000000003,0.2,-16.0,1.0,50.0,0.9436390222715111,31.751748090747267,56.60767112434471,0.5301091216265368,North Carolina,HIGH,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Oklahoma,Michigan,SEC,Big Ten,False,Michigan Stadium,,,,,,,True,0.92,3.0,-106.0,-117.0,1.0,45.5,b38f4f63351c15767e64a76a73589574,2026-09-12T16:00:00Z,2026-09-12 16:00:00+00:00,-4.0,-2.6,0.375,2.3999999999999986,-5.0,-0.20000000000000007,0.0,1.0,50.0,0.6117538260085381,7.133612101830134,53.21123814413628,0.16638001760576066,Michigan,MEDIUM,RESEARCH_READY,8.133612101830135
2026-09-12T16:00:00.000Z,2,Washington State,Kansas State,Pac-12,Big 12,False,Bill Snyder Family Stadium,,,,,,,False,0.639,,,,,,,,2026-09-12 16:00:00+00:00,-6.333333333333333,-7.8,-3.625,5.199999999999999,-13.0,0.0,0.0,1.0,50.0,0.49132042624456757,2.81685160520472,54.379650452310855,0.19532298855176378,Washington State,LOW,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Wake Forest,Purdue,ACC,Big Ten,False,Ross-Ade Stadium,,,,,,,False,0.666,,,,,,,,2026-09-12 16:00:00+00:00,-49.33333333333333,-35.8,-26.5,-21.000000000000004,-14.799999999999997,-0.8,0.0,1.0,50.0,0.10381329204221595,-20.589540136215618,54.91195480971137,0.3108080491274261,Wake Forest,HIGH,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Howard,Indiana,MEAC,Big Ten,False,"Memorial Stadium (Bloomington, IN)",,,,,,,False,0.58,,,,,,,,2026-09-12 16:00:00+00:00,54.33333333333333,50.2,63.0,22.6,27.599999999999998,1.0,0.0,1.0,50.0,0.9792528105839317,37.15271098586487,60.551781828621266,0.5454954053847876,Indiana,HIGH,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Penn State,Temple,Big Ten,American Athletic,False,Lincoln Financial Field,,,,,,,False,0.608,,,,,,,,2026-09-12 16:00:00+00:00,-31.666666666666664,-28.0,-9.25,-9.599999999999998,-18.4,-0.6000000000000001,0.0,1.0,50.0,0.32139407235540124,-11.125006797907966,52.0998063513747,0.26600454063855394,Penn State,MEDIUM,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Wofford,Kent State,Southern,Mid-American,False,Dix Stadium,,,,,,,False,0.446,,,,,,,,2026-09-12 16:00:00+00:00,37.666666666666664,30.400000000000002,22.25,16.8,13.600000000000001,0.6,0.0,1.0,50.0,0.9096102964181522,20.727079881975637,53.83966999824621,0.223279507271953,Kent State,HIGH,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Arizona State,Texas A&M,Big 12,SEC,False,Kyle Field,,,,,,,True,0.92,2.0,-575.0,425.0,-15.5,51.5,cad3845e3f9f9e746c4bbf45487eed02,2026-09-12T16:00:00Z,2026-09-12 16:00:00+00:00,8.333333333333334,8.0,15.0,0.0,8.0,0.0,0.0,1.0,50.0,0.8071442342081667,13.239139447065986,56.99163874597987,0.1926382982804974,Texas A&M,HIGH,RESEARCH_READY,-2.2608605529340142
2026-09-12T16:00:00.000Z,2,South Florida,Army,American Athletic,American Athletic,False,Michie Stadium,,,,,,,False,0.598,,,,,,,,2026-09-12 16:00:00+00:00,-12.666666666666668,-13.4,-14.125,-16.0,2.6000000000000014,0.0,0.0,1.0,50.0,0.31446064002813723,-5.36753967181923,59.906008023900085,0.22263323424172538,South Florida,HIGH,RESEARCH_READY,
2026-09-12T16:00:00.000Z,2,Oregon,Oklahoma State,Big Ten,Big 12,False,Boone Pickens Stadium,,,,,,,True,0.92,3.0,695.0,-1100.0,17.5,60.5,d652c7bc0594f13ef0a2a04e31ef5666,2026-09-12T16:00:00Z,2026-09-12 16:00:00+00:00,-8.0,-22.0,-29.625,-21.999999999999996,0.0,-0.8,0.0,1.0,50.0,0.31895704717806156,-7.7486152520945675,53.3928098923739,0.417749726074921,Oregon,HIGH,RESEARCH_READY,9.751384747905433
2026-09-12T16:00:00.000Z,2,App State,East Carolina,Sun Belt,American Athletic,False,Dowdy-Ficklen Stadium,,,,,,,False,0.532,,,,,,,,2026-09-12 16:00:00+00:00,9.666666666666666,21.799999999999997,17.125,14.0,7.800000000000004,0.6000000000000001,0.0,1.0,50.0,0.8990627360354078,18.301263917832124,56.23224555145147,0.2283586094136948,East Carolina,HIGH,RESEARCH_READY,
2026-09-12T16:45:00.000Z,2,Western Kentucky,Georgia,Conference USA,SEC,False,Sanford Stadium,,,,,,,False,0.656,,,,,,,,2026-09-12 16:45:00+00:00,6.0,8.0,10.875,0.0,8.000000000000002,0.20000000000000007,0.0,1.0,50.0,0.6612977359559126,8.054130925131151,50.69712068126896,0.16905131894450823,Georgia,MEDIUM,RESEARCH_READY,
2026-09-12T17:00:00.000Z,2,Holy Cross,Miami (OH),Patriot,Mid-American,False,Yager Stadium,,,,,,,False,0.615,,,,,,,,2026-09-12 17:00:00+00:00,9.666666666666666,4.4,13.375,-1.8000000000000007,6.199999999999999,0.2,0.0,1.0,50.0,0.7424019591813315,10.10226220032934,52.34280840975842,0.20174622081696264,Miami (OH),HIGH,RESEARCH_READY,
2026-09-12T17:00:00.000Z,2,UT Martin,West Virginia,OVC,Big 12,False,Milan Puskar Stadium,,,,,,,False,0.618,,,,,,,,2026-09-12 17:00:00+00:00,11.000000000000002,12.2,10.75,10.0,2.1999999999999993,0.2,0.0,1.0,50.0,0.8227864980528546,14.682256415624979,53.66704946629544,0.14655671682525998,West Virginia,HIGH,RESEARCH_READY,
