game_date,season,week,home_team,away_team,home_points,away_points,neutral,conference_game,home_margin,total_points,home_win,home_games_before,home_pf_last3,home_pa_last3,home_margin_last3,home_pf_last5,home_pa_last5,home_margin_last5,home_pf_last8,home_pa_last8,home_margin_last8,home_winpct_last5,home_winpct_last8,home_rest_days,away_games_before,away_pf_last3,away_pa_last3,away_margin_last3,away_pf_last5,away_pa_last5,away_margin_last5,away_pf_last8,away_pa_last8,away_margin_last8,away_winpct_last5,away_winpct_last8,away_rest_days,margin_form_gap_3,margin_form_gap_5,margin_form_gap_8,offense_gap_5,defense_gap_5,winpct_gap_5,rest_gap,home_field,history_ready
2018-11-10 22:00:00+00:00,2018,11,Coastal Carolina,Arkansas State,16.0,44.0,False,True,-28.0,60.0,0,21,22.666666666666668,23.333333333333332,-0.6666666666666666,21.8,32.0,-10.2,30.5,29.125,1.375,0.4,0.625,7.041666666666667,34,44.0,32.0,12.0,32.4,31.8,0.6,28.125,32.0,-3.875,0.4,0.5,7.125,-12.666666666666666,-10.799999999999999,5.25,-10.599999999999998,-0.1999999999999993,0.0,-0.08333333333333304,1,True
2018-11-10 22:00:00+00:00,2018,11,Florida Atlantic,Western Kentucky,34.0,15.0,False,True,19.0,49.0,1,35,23.0,22.0,1.0,29.0,24.8,4.2,32.875,29.25,3.625,0.4,0.5,6.9375,36,20.333333333333332,34.666666666666664,-14.333333333333334,18.4,32.8,-14.4,20.625,29.375,-8.75,0.0,0.125,7.916666666666667,15.333333333333334,18.6,12.375,10.600000000000001,7.9999999999999964,0.4,-0.979166666666667,1,True
2018-11-10 22:00:00+00:00,2018,11,Louisiana,Georgia State,36.0,22.0,False,True,14.0,58.0,1,34,26.666666666666668,32.0,-5.333333333333333,37.6,32.2,5.4,30.0,37.875,-7.875,0.6,0.375,7.104166666666667,33,33.0,42.666666666666664,-9.666666666666666,33.0,35.8,-2.8,26.125,39.125,-13.0,0.2,0.125,7.166666666666667,4.333333333333333,8.2,5.125,4.600000000000001,3.5999999999999943,0.39999999999999997,-0.0625,1,True
2018-11-10 22:00:00+00:00,2018,11,South Alabama,UL Monroe,10.0,38.0,False,True,-28.0,48.0,0,34,25.333333333333332,27.666666666666668,-2.3333333333333335,19.2,36.6,-17.4,23.125,40.125,-17.0,0.2,0.25,7.125,33,36.333333333333336,19.666666666666668,16.666666666666668,28.8,35.0,-6.2,25.25,34.75,-9.5,0.6,0.5,7.125,-19.0,-11.2,-7.5,-9.600000000000001,-1.6000000000000014,-0.39999999999999997,0.0,1,True
2018-11-10 22:30:00+00:00,2018,11,Utah,Oregon,32.0,25.0,False,True,7.0,57.0,1,35,34.0,25.333333333333332,8.666666666666666,36.8,21.4,15.4,29.0,20.25,8.75,0.8,0.625,7.104166666666667,34,25.666666666666668,33.0,-7.333333333333333,29.8,30.0,-0.2,34.625,28.0,6.625,0.6,0.625,6.958333333333333,16.0,15.6,2.125,6.9999999999999964,8.600000000000001,0.20000000000000007,0.14583333333333393,1,True
2018-11-11 00:00:00+00:00,2018,11,Cincinnati,South Florida,35.0,23.0,False,True,12.0,58.0,1,33,28.333333333333332,14.666666666666666,13.666666666666666,34.2,14.4,19.8,36.125,13.625,22.5,0.8,0.875,7.1875,34,29.666666666666668,42.666666666666664,-13.0,34.4,38.8,-4.4,33.25,33.0,0.25,0.6,0.75,7.1875,26.666666666666664,24.200000000000003,22.25,-0.19999999999999574,24.4,0.20000000000000007,0.0,1,True
2018-11-11 00:00:00+00:00,2018,11,Georgia,Auburn,27.0,10.0,False,True,17.0,37.0,1,37,28.666666666666668,23.333333333333332,5.333333333333333,33.0,19.0,14.0,37.25,18.5,18.75,0.8,0.875,7.1875,36,27.666666666666668,23.333333333333332,4.333333333333333,23.2,21.2,2.0,29.25,17.5,11.75,0.6,0.625,7.333333333333333,1.0,12.0,7.0,9.8,2.1999999999999993,0.20000000000000007,-0.14583333333333304,1,True
2018-11-11 00:00:00+00:00,2018,11,Georgia Tech,Miami,27.0,21.0,False,True,6.0,48.0,1,33,33.666666666666664,28.0,5.666666666666667,46.0,26.4,19.6,38.5,31.75,6.75,0.8,0.5,7.322916666666667,35,13.0,21.0,-8.0,22.8,20.0,2.8,33.875,17.625,16.25,0.4,0.625,7.041666666666667,13.666666666666668,16.8,-9.5,23.2,-6.399999999999999,0.4,0.28125,1,True
2018-11-11 00:00:00+00:00,2018,11,Houston,Temple,49.0,59.0,False,True,-10.0,108.0,0,34,45.666666666666664,39.0,6.666666666666667,44.0,32.6,11.4,48.0,32.25,15.75,0.8,0.75,7.041666666666667,36,29.333333333333332,28.666666666666668,0.6666666666666666,34.4,27.4,7.0,33.375,25.5,7.875,0.6,0.625,9.020833333333334,6.0,4.4,7.875,9.600000000000001,-5.200000000000003,0.20000000000000007,-1.979166666666667,1,True
2018-11-11 00:00:00+00:00,2018,11,Louisiana Tech,Rice,28.0,13.0,False,True,15.0,41.0,1,36,18.333333333333332,27.333333333333332,-9.0,18.6,22.6,-4.0,24.625,24.375,0.25,0.6,0.625,7.020833333333333,34,20.0,37.0,-17.0,12.6,34.6,-22.0,17.25,39.0,-21.75,0.0,0.0,7.1875,8.0,18.0,22.0,6.000000000000002,12.0,0.6,-0.16666666666666696,1,True
2018-11-11 00:00:00+00:00,2018,11,UTSA,Florida International,7.0,45.0,False,True,-38.0,52.0,0,33,7.666666666666667,36.666666666666664,-29.0,14.6,26.8,-12.2,16.875,29.125,-12.25,0.4,0.375,7.020833333333333,34,29.333333333333332,27.666666666666668,1.6666666666666667,33.4,22.6,10.8,34.375,23.5,10.875,0.8,0.75,7.020833333333333,-30.666666666666668,-23.0,-23.125,-18.799999999999997,-4.199999999999999,-0.4,0.0,1,True
2018-11-11 00:30:00+00:00,2018,11,Arkansas,LSU,17.0,24.0,False,True,-7.0,41.0,0,34,29.0,27.333333333333332,1.6666666666666667,27.0,34.2,-7.2,22.75,35.375,-12.625,0.2,0.125,14.354166666666666,34,18.333333333333332,16.0,2.3333333333333335,23.8,18.2,5.6,26.25,16.625,9.625,0.6,0.75,7.020833333333333,-0.6666666666666667,-12.8,-22.25,3.1999999999999993,-16.000000000000004,-0.39999999999999997,7.333333333333333,1,True
2018-11-11 00:30:00+00:00,2018,11,Notre Dame,Florida State,42.0,13.0,False,False,29.0,55.0,1,34,31.333333333333332,19.0,12.333333333333334,35.4,19.4,16.0,34.875,19.625,15.25,1.0,1.0,7.052083333333333,35,25.333333333333332,41.0,-15.666666666666666,26.2,35.0,-8.8,26.375,31.25,-4.875,0.4,0.5,7.208333333333333,28.0,24.8,20.125,9.2,15.600000000000001,0.6,-0.15625,1,True
2018-11-11 00:30:00+00:00,2018,11,Texas Tech,Texas,34.0,41.0,False,True,-7.0,75.0,0,34,41.666666666666664,35.666666666666664,6.0,35.2,32.6,2.6,44.625,28.625,16.0,0.4,0.625,7.020833333333333,34,33.0,32.333333333333336,0.6666666666666666,33.2,31.2,2.0,32.75,25.875,6.875,0.6,0.75,7.208333333333333,5.333333333333333,0.6000000000000001,9.125,2.0,-1.4000000000000021,-0.19999999999999996,-0.1875,1,True
2018-11-11 00:30:00+00:00,2018,11,UAB,Southern Miss,26.0,23.0,False,True,3.0,49.0,1,22,33.333333333333336,8.0,25.333333333333332,34.0,6.2,27.8,31.625,13.625,18.0,1.0,0.875,7.041666666666667,34,23.333333333333332,20.333333333333332,3.0,18.0,23.0,-5.0,25.625,20.625,5.0,0.4,0.5,7.229166666666667,22.333333333333332,32.8,13.0,16.0,16.8,0.6,-0.1875,1,True
2018-11-11 01:00:00+00:00,2018,11,Boston College,Clemson,7.0,27.0,False,True,-20.0,34.0,0,35,32.0,18.333333333333332,13.666666666666666,32.8,23.6,9.2,35.0,24.5,10.5,0.8,0.75,7.21875,38,59.0,11.0,48.0,53.4,11.8,41.6,47.75,14.125,33.625,1.0,1.0,7.375,-34.333333333333336,-32.400000000000006,-23.125,-20.6,-11.8,-0.19999999999999996,-0.15625,1,True
2018-11-11 02:00:00+00:00,2018,11,Stanford,Oregon State,48.0,17.0,False,True,31.0,65.0,1,36,27.0,27.0,0.0,23.8,31.8,-8.0,25.5,25.375,0.125,0.2,0.5,7.041666666666667,33,23.0,40.333333333333336,-17.333333333333332,26.0,45.8,-19.8,28.375,40.75,-12.375,0.2,0.25,7.0,17.333333333333332,11.8,12.5,-2.1999999999999993,13.999999999999996,0.0,0.04166666666666696,1,True
2018-11-11 03:30:00+00:00,2018,11,Nevada,Colorado State,49.0,10.0,False,True,39.0,59.0,1,33,31.666666666666668,25.666666666666668,6.0,25.2,24.6,0.6,27.125,32.75,-5.625,0.6,0.5,14.041666666666666,35,23.0,36.0,-13.0,26.0,34.6,-8.6,23.375,36.625,-13.25,0.4,0.375,15.0625,19.0,9.2,7.625,-0.8000000000000007,10.0,0.19999999999999996,-1.020833333333334,1,True
2018-11-11 03:30:00+00:00,2018,11,San Diego State,UNLV,24.0,27.0,False,True,-3.0,51.0,0,36,23.666666666666668,21.333333333333332,2.3333333333333335,22.2,18.8,3.4,23.75,18.625,5.125,0.8,0.875,7.052083333333333,33,25.0,46.333333333333336,-21.333333333333332,23.4,49.6,-26.2,29.375,39.5,-10.125,0.0,0.25,7.041666666666667,23.666666666666664,29.599999999999998,15.25,-1.1999999999999993,30.8,0.8,0.010416666666666075,1,True
2018-11-11 03:30:00+00:00,2018,11,USC,California,14.0,15.0,False,True,-1.0,29.0,0,36,33.666666666666664,33.333333333333336,0.3333333333333333,31.2,28.0,3.2,26.5,28.75,-2.25,0.6,0.5,7.0625,33,24.666666666666668,12.0,12.666666666666666,19.6,19.4,0.2,23.5,22.5,1.0,0.4,0.5,7.03125,-12.333333333333332,3.0,-3.25,11.599999999999998,-8.600000000000001,0.19999999999999996,0.03125,1,True
2018-11-13 23:00:00+00:00,2018,12,Ball State,Western Michigan,42.0,41.0,False,True,1.0,83.0,1,34,15.666666666666666,46.333333333333336,-30.666666666666668,17.4,37.2,-19.8,21.125,34.5,-13.375,0.2,0.25,12.979166666666666,36,24.333333333333332,40.0,-15.666666666666666,28.4,35.8,-7.4,35.5,29.125,6.375,0.6,0.75,12.0,-15.000000000000002,-12.4,-19.75,-11.0,-1.4000000000000057,-0.39999999999999997,0.9791666666666661,1,True
2018-11-15 00:00:00+00:00,2018,12,Ohio,Buffalo,52.0,17.0,False,True,35.0,69.0,1,37,46.333333333333336,19.333333333333332,27.0,41.8,19.2,22.6,40.5,24.75,15.75,0.6,0.625,7.0,34,43.333333333333336,24.333333333333332,19.0,37.6,20.6,17.0,34.75,23.25,11.5,1.0,0.875,7.979166666666667,8.0,5.600000000000001,4.25,4.199999999999996,1.4000000000000021,-0.4,-0.979166666666667,1,True
2018-11-15 01:00:00+00:00,2018,12,Northern Illinois,Miami (OH),7.0,13.0,False,True,-6.0,20.0,0,35,27.0,15.666666666666666,11.333333333333334,25.8,16.8,9.0,24.75,20.0,4.75,1.0,0.875,7.0,35,34.0,36.666666666666664,-2.6666666666666665,34.8,26.6,8.2,31.75,27.75,4.0,0.6,0.5,7.041666666666667,14.0,0.8000000000000007,0.75,-8.999999999999996,9.8,0.4,-0.04166666666666696,1,True
2018-11-15 23:00:00+00:00,2018,12,Kent State,Toledo,34.0,56.0,False,True,-22.0,90.0,0,34,24.0,33.333333333333336,-9.333333333333334,20.8,31.6,-10.8,19.375,38.875,-19.5,0.2,0.125,8.9375,37,37.0,25.0,12.0,30.8,26.8,4.0,37.0,32.875,4.125,0.4,0.5,7.916666666666667,-21.333333333333336,-14.8,-23.625,-10.0,-4.800000000000001,-0.2,1.020833333333333,1,True
2018-11-16 01:00:00+00:00,2018,12,Houston,Tulane,48.0,17.0,False,True,31.0,65.0,1,35,45.666666666666664,46.666666666666664,-1.0,45.6,39.2,6.4,48.5,37.375,11.125,0.6,0.625,5.041666666666667,34,29.666666666666668,16.666666666666668,13.0,26.6,22.8,3.8,25.375,27.25,-1.875,0.6,0.5,5.166666666666667,-14.0,2.6000000000000005,13.0,19.0,-16.400000000000002,0.0,-0.125,1,True
2018-11-16 02:30:00+00:00,2018,12,North Texas,Florida Atlantic,41.0,38.0,False,True,3.0,79.0,1,37,31.0,26.666666666666668,4.333333333333333,30.0,22.2,7.8,33.5,20.5,13.0,0.6,0.625,5.25,36,32.0,16.666666666666668,15.333333333333334,31.0,22.8,8.2,33.0,27.875,5.125,0.6,0.5,5.1875,-11.0,-0.39999999999999947,7.875,-1.0,0.6000000000000014,0.0,0.0625,1,True
2018-11-17 02:00:00+00:00,2018,12,New Mexico,Boise State,14.0,45.0,False,True,-31.0,59.0,0,35,22.0,44.666666666666664,-22.666666666666668,18.2,38.4,-20.2,28.25,35.375,-7.125,0.0,0.25,6.229166666666667,37,31.0,23.666666666666668,7.333333333333333,36.0,25.2,10.8,31.0,25.375,5.625,1.0,0.75,6.947916666666667,-30.0,-31.0,-12.75,-17.8,-13.2,-1.0,-0.71875,1,True
2018-11-17 02:00:00+00:00,2018,12,SMU,Memphis,18.0,28.0,False,True,-10.0,46.0,0,35,42.333333333333336,35.666666666666664,6.666666666666667,34.8,35.6,-0.8,36.0,35.0,1.0,0.6,0.625,6.375,36,46.333333333333336,42.333333333333336,4.0,44.8,34.4,10.4,44.875,33.625,11.25,0.6,0.625,6.375,2.666666666666667,-11.200000000000001,-10.25,-10.0,-1.2000000000000028,0.0,0.0,1,True
2018-11-17 17:00:00+00:00,2018,12,Alabama,The Citadel,50.0,17.0,False,False,33.0,67.0,1,39,37.0,7.0,30.0,43.0,12.4,30.6,47.25,13.25,34.0,1.0,1.0,6.854166666666667,2,5.0,51.0,-46.0,5.0,51.0,-46.0,5.0,51.0,-46.0,0.0,0.0,30.0,76.0,76.6,80.0,38.0,38.6,1.0,-23.145833333333332,1,False
2018-11-17 17:00:00+00:00,2018,12,Army,Colgate,28.0,14.0,False,False,14.0,42.0,1,36,28.333333333333332,16.333333333333332,12.0,33.6,16.4,17.2,32.375,18.0,14.375,1.0,0.875,7.0,2,8.5,33.0,-24.5,8.5,33.0,-24.5,8.5,33.0,-24.5,0.0,0.0,30.0,36.5,41.7,38.875,25.1,16.6,1.0,-23.0,1,False
2018-11-17 17:00:00+00:00,2018,12,Baylor,TCU,9.0,16.0,False,True,-7.0,25.0,0,35,21.0,39.0,-18.0,23.4,34.8,-11.4,25.375,35.875,-10.5,0.4,0.375,6.854166666666667,37,16.666666666666668,29.0,-12.333333333333334,18.2,31.2,-13.0,19.0,30.125,-11.125,0.2,0.25,7.0,-5.666666666666666,1.5999999999999996,0.625,5.199999999999999,-3.599999999999998,0.2,-0.14583333333333304,1,True
2018-11-17 17:00:00+00:00,2018,12,Florida,Idaho,63.0,10.0,False,False,53.0,73.0,1,34,23.0,35.0,-12.0,26.6,30.2,-3.6,30.125,23.5,6.625,0.6,0.75,7.0,26,15.666666666666666,35.333333333333336,-19.666666666666668,15.0,28.6,-13.6,18.375,32.125,-13.75,0.2,0.25,30.0,7.666666666666668,10.0,20.375,11.600000000000001,-1.5999999999999979,0.39999999999999997,-23.0,1,True
2018-11-17 17:00:00+00:00,2018,12,Kentucky,Middle Tennessee,34.0,23.0,False,False,11.0,57.0,1,36,13.0,24.0,-11.0,13.4,19.8,-6.4,20.875,15.75,5.125,0.4,0.625,6.854166666666667,36,42.666666666666664,19.666666666666668,23.0,34.0,19.2,14.8,29.5,24.125,5.375,0.8,0.75,6.875,-34.0,-21.200000000000003,-0.25,-20.6,-0.6000000000000014,-0.4,-0.020833333333333037,1,True
2018-11-17 17:00:00+00:00,2018,12,Maryland,Ohio State,51.0,52.0,False,True,-1.0,103.0,0,35,32.666666666666664,30.333333333333332,2.3333333333333335,26.4,24.2,2.2,26.125,26.375,-0.25,0.4,0.375,7.0,37,27.333333333333332,28.666666666666668,-1.3333333333333333,32.2,25.2,7.0,34.625,23.25,11.375,0.8,0.875,7.0,3.666666666666667,-4.8,-11.625,-5.800000000000004,1.0,-0.4,0.0,1,True
2018-11-17 17:00:00+00:00,2018,12,Minnesota,Northwestern,14.0,24.0,False,True,-10.0,38.0,0,35,36.666666666666664,32.0,4.666666666666667,30.4,35.8,-5.4,27.75,34.0,-6.25,0.4,0.375,6.854166666666667,36,22.0,19.333333333333332,2.6666666666666665,23.6,20.8,2.8,24.75,22.75,2.0,0.8,0.625,6.854166666666667,2.0000000000000004,-8.2,-8.25,6.799999999999997,-14.999999999999996,-0.4,0.0,1,True
2018-11-17 17:00:00+00:00,2018,12,Mississippi State,Arkansas,52.0,6.0,False,True,46.0,58.0,1,36,24.333333333333332,13.333333333333334,11.0,19.8,13.6,6.2,21.0,14.875,6.125,0.6,0.5,6.854166666666667,35,23.666666666666668,23.0,0.6666666666666666,27.0,34.2,-7.2,21.5,34.125,-12.625,0.2,0.125,6.6875,10.333333333333334,13.4,18.75,-7.199999999999999,20.6,0.39999999999999997,0.16666666666666696,1,True
2018-11-17 17:00:00+00:00,2018,12,Nebraska,Michigan State,9.0,6.0,False,True,3.0,15.0,1,35,43.333333333333336,26.666666666666668,16.666666666666668,42.8,28.4,14.4,34.5,35.125,-0.625,0.6,0.375,7.0,35,17.666666666666668,14.0,3.6666666666666665,16.2,16.0,0.2,20.75,18.75,2.0,0.6,0.625,7.0,13.000000000000002,14.200000000000001,-2.625,26.599999999999998,-12.399999999999999,0.0,0.0,1,True
2018-11-17 17:00:00+00:00,2018,12,Rutgers,Penn State,7.0,20.0,False,True,-13.0,27.0,0,34,13.0,30.333333333333332,-17.333333333333332,12.6,32.6,-20.0,13.375,35.5,-22.125,0.0,0.0,6.854166666666667,37,19.666666666666668,25.333333333333332,-5.666666666666667,21.8,25.0,-3.2,32.625,23.25,9.375,0.6,0.625,7.0,-11.666666666666664,-16.8,-31.5,-9.200000000000001,-7.600000000000001,-0.6,-0.14583333333333304,1,True
2018-11-17 17:00:00+00:00,2018,12,Temple,South Florida,27.0,17.0,False,True,10.0,44.0,1,37,41.0,39.333333333333336,1.6666666666666667,39.2,28.2,11.0,37.125,27.125,10.0,0.8,0.75,6.708333333333333,35,24.666666666666668,44.333333333333336,-19.666666666666668,27.4,37.4,-10.0,30.0,32.625,-2.625,0.4,0.625,6.708333333333333,21.333333333333336,21.0,12.625,11.800000000000004,9.2,0.4,0.0,1,True
2018-11-17 17:00:00+00:00,2018,12,Wake Forest,Pittsburgh,13.0,34.0,False,True,-21.0,47.0,0,36,35.666666666666664,33.0,2.6666666666666665,25.4,40.0,-14.6,30.5,40.125,-9.625,0.4,0.375,8.6875,35,43.0,26.666666666666668,16.333333333333332,37.4,27.2,10.2,32.5,29.75,2.75,0.8,0.625,6.854166666666667,-13.666666666666666,-24.799999999999997,-12.375,-12.0,-12.8,-0.4,1.833333333333333,1,True
2018-11-17 17:20:00+00:00,2018,12,Louisville,NC State,10.0,52.0,False,True,-42.0,62.0,0,36,24.666666666666668,62.333333333333336,-37.666666666666664,25.0,58.2,-33.2,21.5,45.375,-23.875,0.0,0.125,7.722222222222222,35,37.0,35.333333333333336,1.6666666666666667,29.2,34.0,-4.8,32.375,27.25,5.125,0.4,0.625,8.70138888888889,-39.33333333333333,-28.400000000000002,-29.0,-4.199999999999999,-24.200000000000003,-0.4,-0.979166666666667,1,True
2018-11-17 18:30:00+00:00,2018,12,Colorado,Utah,7.0,30.0,False,True,-23.0,37.0,0,36,25.0,38.0,-13.0,21.6,34.4,-12.8,27.375,27.875,-0.5,0.0,0.375,6.916666666666667,36,31.0,24.333333333333332,6.666666666666667,35.2,22.2,13.0,30.875,22.625,8.25,0.8,0.625,6.833333333333333,-19.666666666666668,-25.8,-8.75,-13.600000000000001,-12.2,-0.8,0.08333333333333393,1,True
2018-11-17 19:00:00+00:00,2018,12,Charlotte,Florida International,35.0,42.0,False,True,-7.0,77.0,0,34,12.0,20.333333333333332,-8.333333333333334,17.8,19.2,-1.4,19.375,24.75,-5.375,0.4,0.375,6.979166666666667,35,32.333333333333336,24.333333333333332,8.0,31.4,22.2,9.2,36.5,21.875,14.625,0.8,0.75,6.791666666666667,-16.333333333333336,-10.6,-20.0,-13.599999999999998,3.0,-0.4,0.1875,1,True
2018-11-17 19:00:00+00:00,2018,12,Colorado State,Utah State,24.0,29.0,False,True,-5.0,53.0,0,36,19.666666666666668,46.333333333333336,-26.666666666666668,24.2,37.4,-13.2,23.0,37.125,-14.125,0.4,0.375,6.645833333333333,35,59.666666666666664,20.0,39.666666666666664,52.4,20.8,31.6,52.75,21.0,31.75,1.0,1.0,6.916666666666667,-66.33333333333333,-44.8,-45.875,-28.2,-16.599999999999998,-0.6,-0.2708333333333339,1,True
2018-11-17 19:00:00+00:00,2018,12,Old Dominion,VMI,77.0,14.0,False,False,63.0,91.0,1,35,29.333333333333332,38.666666666666664,-9.333333333333334,28.2,42.0,-13.8,31.25,38.75,-7.5,0.4,0.375,6.9375,3,9.0,58.333333333333336,-49.333333333333336,9.0,58.333333333333336,-49.333333333333336,9.0,58.333333333333336,-49.333333333333336,0.0,0.0,30.0,40.0,35.53333333333333,41.833333333333336,19.2,16.333333333333336,0.4,-23.0625,1,True
2018-11-17 19:30:00+00:00,2018,12,App State,Georgia State,45.0,17.0,False,True,28.0,62.0,1,35,25.0,16.0,9.0,27.4,14.8,12.6,38.25,12.125,26.125,0.8,0.875,6.9375,34,28.666666666666668,37.666666666666664,-9.0,28.2,40.2,-12.0,28.0,38.5,-10.5,0.0,0.125,6.895833333333333,18.0,24.6,36.625,-0.8000000000000007,25.400000000000002,0.8,0.04166666666666696,1,True
2018-11-17 19:30:00+00:00,2018,12,Marshall,UTSA,23.0,0.0,False,True,23.0,23.0,1,34,28.333333333333332,15.333333333333334,13.0,30.2,20.0,10.2,27.875,21.25,6.625,0.6,0.625,7.0,34,9.0,41.333333333333336,-32.333333333333336,10.0,31.6,-21.6,15.25,30.125,-14.875,0.2,0.375,6.8125,45.333333333333336,31.8,21.5,20.2,11.600000000000001,0.39999999999999997,0.1875,1,True
2018-11-17 19:30:00+00:00,2018,12,Notre Dame,Syracuse,36.0,3.0,True,False,33.0,39.0,1,35,39.0,18.666666666666668,20.333333333333332,36.2,18.6,17.6,37.125,19.25,17.875,1.0,1.0,6.791666666666667,34,48.666666666666664,29.333333333333332,19.333333333333332,44.6,33.8,10.8,40.875,28.0,12.875,0.8,0.75,7.8125,1.0,6.800000000000001,5.0,-8.399999999999999,15.199999999999996,0.19999999999999996,-1.020833333333333,0,True
2018-11-17 20:00:00+00:00,2018,12,Arkansas State,UL Monroe,31.0,17.0,False,True,14.0,48.0,1,35,41.666666666666664,25.666666666666668,16.0,37.0,29.4,7.6,32.75,26.875,5.875,0.6,0.625,6.916666666666667,34,34.0,16.333333333333332,17.666666666666668,33.6,27.8,5.8,27.375,33.5,-6.125,0.8,0.5,6.916666666666667,-1.6666666666666679,1.7999999999999998,12.0,3.3999999999999986,-1.5999999999999979,-0.20000000000000007,0.0,1,True
2018-11-17 20:00:00+00:00,2018,12,North Carolina,Western Carolina,49.0,26.0,False,False,23.0,75.0,1,34,28.0,37.0,-9.0,28.0,34.6,-6.6,25.875,37.0,-11.125,0.0,0.125,7.111111111111111,4,19.666666666666668,50.0,-30.333333333333332,16.5,50.5,-34.0,16.5,50.5,-34.0,0.0,0.0,30.0,21.333333333333332,27.4,22.875,11.5,15.899999999999999,0.0,-22.88888888888889,1,True
2018-11-17 20:00:00+00:00,2018,12,San José State,Nevada,12.0,21.0,False,True,-9.0,33.0,0,35,27.666666666666668,41.0,-13.333333333333334,19.8,38.2,-18.4,24.0,39.0,-15.0,0.2,0.125,6.958333333333333,34,39.0,18.666666666666668,20.333333333333332,29.4,21.6,7.8,32.0,28.875,3.125,0.6,0.625,6.6875,-33.666666666666664,-26.2,-18.125,-9.599999999999998,-16.6,-0.39999999999999997,0.27083333333333304,1,True
2018-11-17 20:30:00+00:00,2018,12,Akron,Bowling Green,6.0,21.0,False,True,-15.0,27.0,0,35,16.666666666666668,24.333333333333332,-7.666666666666667,16.0,24.0,-8.0,18.625,27.625,-9.0,0.4,0.375,7.145833333333333,34,22.0,32.333333333333336,-10.333333333333334,27.4,38.2,-10.8,27.375,40.875,-13.5,0.2,0.25,7.020833333333333,2.666666666666667,2.8000000000000007,4.5,-11.399999999999999,14.200000000000003,0.2,0.125,1,True
2018-11-17 20:30:00+00:00,2018,12,Florida State,Boston College,22.0,21.0,False,True,1.0,43.0,1,36,17.0,49.333333333333336,-32.333333333333336,23.2,38.6,-15.4,23.5,33.25,-9.75,0.2,0.375,6.833333333333333,36,21.666666666666668,20.666666666666668,1.0,25.2,22.0,3.2,28.125,26.125,2.0,0.6,0.625,6.8125,-33.333333333333336,-18.6,-11.75,-2.0,-16.6,-0.39999999999999997,0.020833333333333037,1,True
2018-11-17 20:30:00+00:00,2018,12,Georgia Tech,Virginia,30.0,27.0,False,True,3.0,57.0,1,34,38.0,25.666666666666668,12.333333333333334,38.8,27.2,11.6,37.125,28.25,8.875,0.8,0.625,6.854166666666667,35,29.666666666666668,22.666666666666668,7.0,26.6,19.0,7.6,28.25,20.5,7.75,0.8,0.75,7.020833333333333,5.333333333333334,4.0,1.125,12.199999999999996,-8.2,0.0,-0.16666666666666607,1,True
2018-11-17 20:30:00+00:00,2018,12,Illinois,Iowa,0.0,63.0,False,True,-63.0,63.0,0,34,41.0,49.333333333333336,-8.333333333333334,30.0,48.6,-18.6,28.875,43.5,-14.625,0.2,0.25,7.145833333333333,36,23.333333333333332,27.333333333333332,-4.0,27.0,19.6,7.4,29.75,21.375,8.375,0.4,0.5,7.0,-4.333333333333334,-26.0,-23.0,3.0,-29.0,-0.2,0.14583333333333304,1,True
2018-11-17 20:30:00+00:00,2018,12,Kansas State,Texas Tech,21.0,6.0,False,True,15.0,27.0,1,36,16.0,27.333333333333332,-11.333333333333334,22.6,26.2,-3.6,21.75,25.25,-3.5,0.4,0.375,7.145833333333333,35,37.0,44.0,-7.0,35.2,32.4,2.8,39.25,33.75,5.5,0.4,0.5,6.833333333333333,-4.333333333333334,-6.4,-9.0,-12.600000000000001,6.199999999999999,0.0,0.3125,1,True
2018-11-17 20:30:00+00:00,2018,12,Navy,Tulsa,37.0,29.0,False,True,8.0,66.0,1,37,15.333333333333334,40.333333333333336,-25.0,19.8,38.8,-19.0,23.375,35.125,-11.75,0.0,0.125,7.145833333333333,35,29.0,30.0,-1.0,22.2,27.6,-5.4,21.75,29.875,-8.125,0.2,0.125,7.145833333333333,-24.0,-13.6,-3.625,-2.3999999999999986,-11.199999999999996,-0.2,0.0,1,True
2018-11-17 20:30:00+00:00,2018,12,Oklahoma State,West Virginia,45.0,41.0,False,True,4.0,86.0,1,36,38.666666666666664,39.333333333333336,-0.6666666666666666,34.0,39.4,-5.4,34.875,35.875,-1.0,0.2,0.375,7.0,35,49.0,21.666666666666668,27.333333333333332,39.8,23.4,16.4,41.0,21.75,19.25,0.8,0.875,7.145833333333333,-28.0,-21.799999999999997,-20.25,-5.799999999999997,-16.0,-0.6000000000000001,-0.14583333333333304,1,True
2018-11-17 20:30:00+00:00,2018,12,Purdue,Wisconsin,44.0,47.0,False,True,-3.0,91.0,0,35,20.333333333333332,33.333333333333336,-13.0,31.2,25.4,5.8,33.125,26.0,7.125,0.6,0.625,7.0,38,19.333333333333332,23.333333333333332,-4.0,24.0,25.6,-1.6,26.25,24.125,2.125,0.4,0.5,7.145833333333333,-9.0,7.4,5.0,7.199999999999999,0.20000000000000284,0.19999999999999996,-0.14583333333333304,1,True
