gamePk,officialDate,gameDate,gameType,status,away_team,away_team_id,home_team,home_team_id,away_score,home_score,venue,venue_id,seriesDescription,gameNumber,home_days_since_last,away_days_since_last,total_runs,home_run_margin,current_h2h_books,current_spreads_books,current_totals_books
744795,2024-09-25,2024-09-25T22:45:00Z,R,Final,Kansas City Royals,118,Washington Nationals,120,3.0,0.0,Nationals Park,3309,Regular Season,1,1.0,1.0,3.0,-3.0,,,
744796,2024-09-26,2024-09-26T17:05:00Z,R,Final,Kansas City Royals,118,Washington Nationals,120,7.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,11.0,-3.0,,,
744797,2024-09-27,2024-09-27T22:45:00Z,R,Final,Philadelphia Phillies,143,Washington Nationals,120,1.0,9.0,Nationals Park,3309,Regular Season,1,1.0,2.0,10.0,8.0,,,
744798,2024-09-29,2024-09-29T19:05:00Z,R,Final,Philadelphia Phillies,143,Washington Nationals,120,6.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,-3.0,,,
744799,2024-09-28,2024-09-28T20:05:00Z,R,Final,Philadelphia Phillies,143,Washington Nationals,120,3.0,6.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,3.0,,,
744800,2024-09-13,2024-09-13T22:45:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,1.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,5.0,3.0,,,
744801,2024-09-15,2024-09-15T17:35:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,3.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,1.0,,,
744802,2024-09-24,2024-09-24T22:45:00Z,R,Final,Kansas City Royals,118,Washington Nationals,120,1.0,0.0,Nationals Park,3309,Regular Season,1,2.0,2.0,1.0,-1.0,,,
744803,2024-09-14,2024-09-14T20:05:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,1.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,5.0,3.0,,,
744804,2024-09-11,2024-09-11T22:45:00Z,R,Final,Atlanta Braves,144,Washington Nationals,120,1.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,6.0,4.0,6.0,6.0,6.0
744805,2024-09-12,2024-09-12T22:45:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,6.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,-3.0,,,
744806,2024-09-01,2024-09-01T17:35:00Z,R,Final,Chicago Cubs,112,Washington Nationals,120,14.0,1.0,Nationals Park,3309,Regular Season,1,1.0,1.0,15.0,-13.0,,,
744807,2024-09-10,2024-09-10T22:45:00Z,R,Final,Atlanta Braves,144,Washington Nationals,120,12.0,0.0,Nationals Park,3309,Regular Season,1,2.0,1.0,12.0,-12.0,6.0,6.0,6.0
744808,2024-08-31,2024-08-31T20:05:00Z,R,Final,Chicago Cubs,112,Washington Nationals,120,5.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,8.0,-2.0,,,
744809,2024-08-28,2024-08-28T22:45:00Z,R,Final,New York Yankees,147,Washington Nationals,120,2.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,3.0,,,
744810,2024-08-30,2024-08-30T22:45:00Z,R,Final,Chicago Cubs,112,Washington Nationals,120,7.0,6.0,Nationals Park,3309,Regular Season,1,2.0,2.0,13.0,-1.0,,,
744811,2024-08-27,2024-08-27T22:45:00Z,R,Final,New York Yankees,147,Washington Nationals,120,2.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,6.0,2.0,,,
744812,2024-08-21,2024-08-21T22:45:00Z,R,Final,Colorado Rockies,115,Washington Nationals,120,1.0,6.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,5.0,,,
744813,2024-08-26,2024-08-26T22:45:00Z,R,Final,New York Yankees,147,Washington Nationals,120,5.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,-3.0,,,
744814,2024-08-20,2024-08-20T22:45:00Z,R,Final,Colorado Rockies,115,Washington Nationals,120,3.0,1.0,Nationals Park,3309,Regular Season,1,2.0,2.0,4.0,-2.0,,,
744815,2024-08-22,2024-08-22T17:05:00Z,R,Final,Colorado Rockies,115,Washington Nationals,120,3.0,8.0,Nationals Park,3309,Regular Season,1,1.0,1.0,11.0,5.0,,,
744816,2024-08-11,2024-08-11T15:35:00Z,R,Final,Los Angeles Angels,108,Washington Nationals,120,6.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,10.0,-2.0,,,
744817,2024-08-06,2024-08-06T22:45:00Z,R,Final,San Francisco Giants,137,Washington Nationals,120,5.0,11.0,Nationals Park,3309,Regular Season,1,1.0,1.0,16.0,6.0,,,
744818,2024-08-09,2024-08-09T22:45:00Z,R,Final,Los Angeles Angels,108,Washington Nationals,120,2.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,5.0,1.0,,,
744819,2024-08-08,2024-08-08T16:05:00Z,R,Final,San Francisco Giants,137,Washington Nationals,120,9.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,14.0,-4.0,,,
744820,2024-08-10,2024-08-10T22:45:00Z,R,Final,Los Angeles Angels,108,Washington Nationals,120,4.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,1.0,,,
744821,2024-08-05,2024-08-05T22:45:00Z,R,Final,San Francisco Giants,137,Washington Nationals,120,4.0,1.0,Nationals Park,3309,Regular Season,1,1.0,1.0,5.0,-3.0,,,
744822,2024-08-07,2024-08-07T22:45:00Z,R,Final,San Francisco Giants,137,Washington Nationals,120,7.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,11.0,-3.0,,,
744823,2024-08-03,2024-08-03T20:05:00Z,R,Final,Milwaukee Brewers,158,Washington Nationals,120,4.0,6.0,Nationals Park,3309,Regular Season,1,1.0,1.0,10.0,2.0,,,
744824,2024-07-24,2024-07-24T22:45:00Z,R,Final,San Diego Padres,135,Washington Nationals,120,12.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,15.0,-9.0,,,
744825,2024-08-02,2024-08-02T22:45:00Z,R,Final,Milwaukee Brewers,158,Washington Nationals,120,8.0,3.0,Nationals Park,3309,Regular Season,1,2.0,2.0,11.0,-5.0,,,
744826,2024-08-04,2024-08-04T17:35:00Z,R,Final,Milwaukee Brewers,158,Washington Nationals,120,3.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,1.0,,,
744827,2024-07-25,2024-07-25T16:05:00Z,R,Final,San Diego Padres,135,Washington Nationals,120,3.0,0.0,Nationals Park,3309,Regular Season,1,1.0,1.0,3.0,-3.0,,,
744828,2024-07-23,2024-07-23T22:45:00Z,R,Final,San Diego Padres,135,Washington Nationals,120,4.0,0.0,Nationals Park,3309,Regular Season,1,2.0,2.0,4.0,-4.0,,,
744829,2024-07-19,2024-07-19T22:45:00Z,R,Final,Cincinnati Reds,113,Washington Nationals,120,5.0,8.0,Nationals Park,3309,Regular Season,1,5.0,5.0,13.0,3.0,,,
744830,2024-07-20,2024-07-20T22:45:00Z,R,Final,Cincinnati Reds,113,Washington Nationals,120,4.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,1.0,,,
744831,2024-07-21,2024-07-21T17:35:00Z,R,Final,Cincinnati Reds,113,Washington Nationals,120,2.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,3.0,,,
744832,2024-07-07,2024-07-07T17:35:00Z,R,Final,St. Louis Cardinals,138,Washington Nationals,120,8.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,11.0,-5.0,,,
744833,2024-07-08,2024-07-08T20:05:00Z,R,Final,St. Louis Cardinals,138,Washington Nationals,120,6.0,0.0,Nationals Park,3309,Regular Season,1,1.0,1.0,6.0,-6.0,,,
744834,2024-07-04,2024-07-04T15:05:00Z,R,Final,New York Mets,121,Washington Nationals,120,0.0,1.0,Nationals Park,3309,Regular Season,1,1.0,1.0,1.0,1.0,,,
744835,2024-07-06,2024-07-06T20:05:00Z,R,Final,St. Louis Cardinals,138,Washington Nationals,120,6.0,14.0,Nationals Park,3309,Regular Season,1,1.0,1.0,20.0,8.0,,,
744836,2024-07-05,2024-07-05T22:45:00Z,R,Final,St. Louis Cardinals,138,Washington Nationals,120,7.0,6.0,Nationals Park,3309,Regular Season,1,1.0,1.0,13.0,-1.0,,,
744837,2024-07-03,2024-07-03T22:45:00Z,R,Final,New York Mets,121,Washington Nationals,120,5.0,7.0,Nationals Park,3309,Regular Season,1,1.0,1.0,12.0,2.0,,,
744838,2024-07-02,2024-07-02T22:45:00Z,R,Final,New York Mets,121,Washington Nationals,120,7.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,-5.0,,,
744839,2024-06-16,2024-06-16T17:35:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,1.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,4.0,2.0,,,
744840,2024-07-01,2024-07-01T22:45:00Z,R,Final,New York Mets,121,Washington Nationals,120,9.0,7.0,Nationals Park,3309,Regular Season,1,1.0,1.0,16.0,-2.0,,,
744841,2024-06-20,2024-06-20T17:05:00Z,R,Final,Arizona Diamondbacks,109,Washington Nationals,120,5.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,-3.0,,,
744842,2024-06-19,2024-06-19T20:05:00Z,R,Final,Arizona Diamondbacks,109,Washington Nationals,120,1.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,4.0,2.0,,,
744843,2024-06-18,2024-06-18T22:45:00Z,R,Final,Arizona Diamondbacks,109,Washington Nationals,120,5.0,0.0,Nationals Park,3309,Regular Season,1,2.0,2.0,5.0,-5.0,,,
744844,2024-06-06,2024-06-06T22:45:00Z,R,Final,Atlanta Braves,144,Washington Nationals,120,5.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,-3.0,6.0,6.0,6.0
744845,2024-06-07,2024-06-07T22:45:00Z,R,Final,Atlanta Braves,144,Washington Nationals,120,1.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,3.0,1.0,6.0,6.0,6.0
744846,2024-06-15,2024-06-15T20:05:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,0.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,4.0,4.0,,,
744847,2024-06-14,2024-06-14T22:45:00Z,R,Final,Miami Marlins,146,Washington Nationals,120,1.0,8.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,7.0,,,
744848,2024-06-08,2024-06-08T20:05:00Z,R,Final,Atlanta Braves,144,Washington Nationals,120,3.0,7.0,Nationals Park,3309,Regular Season,1,1.0,1.0,10.0,4.0,6.0,6.0,6.0
744849,2024-06-09,2024-06-09T17:35:00Z,R,Final,Atlanta Braves,144,Washington Nationals,120,5.0,8.0,Nationals Park,3309,Regular Season,1,1.0,1.0,13.0,3.0,6.0,6.0,6.0
744850,2024-06-04,2024-06-04T22:45:00Z,R,Final,New York Mets,121,Washington Nationals,120,6.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,-3.0,,,
744851,2024-05-25,2024-05-25T20:05:00Z,R,Final,Seattle Mariners,136,Washington Nationals,120,1.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,4.0,2.0,,,
744852,2024-06-05,2024-06-05T20:05:00Z,R,Final,New York Mets,121,Washington Nationals,120,9.0,1.0,Nationals Park,3309,Regular Season,1,1.0,1.0,10.0,-8.0,,,
744853,2024-05-24,2024-05-24T22:45:00Z,R,Final,Seattle Mariners,136,Washington Nationals,120,1.0,6.0,Nationals Park,3309,Regular Season,1,2.0,1.0,7.0,5.0,,,
744854,2024-06-03,2024-06-03T22:45:00Z,R,Final,New York Mets,121,Washington Nationals,120,8.0,7.0,Nationals Park,3309,Regular Season,1,1.0,1.0,15.0,-1.0,,,
744855,2024-05-26,2024-05-26T17:35:00Z,R,Final,Seattle Mariners,136,Washington Nationals,120,9.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,14.0,-4.0,,,
744856,2024-05-22,2024-05-22T17:05:00Z,R,Final,Minnesota Twins,142,Washington Nationals,120,3.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,5.0,-1.0,,,
744857,2024-05-20,2024-05-20T22:45:00Z,R,Final,Minnesota Twins,142,Washington Nationals,120,3.0,12.0,Nationals Park,3309,Regular Season,1,1.0,1.0,15.0,9.0,,,
744858,2024-05-08,2024-05-08T22:45:00Z,R,Final,Baltimore Orioles,110,Washington Nationals,120,7.0,6.0,Nationals Park,3309,Regular Season,1,1.0,1.0,13.0,-1.0,,,
744859,2024-05-07,2024-05-07T22:45:00Z,R,Final,Baltimore Orioles,110,Washington Nationals,120,0.0,3.0,Nationals Park,3309,Regular Season,1,2.0,2.0,3.0,3.0,,,
744860,2024-05-21,2024-05-21T22:45:00Z,R,Final,Minnesota Twins,142,Washington Nationals,120,10.0,0.0,Nationals Park,3309,Regular Season,1,1.0,1.0,10.0,-10.0,,,
744861,2024-05-05,2024-05-05T17:35:00Z,R,Final,Toronto Blue Jays,141,Washington Nationals,120,8.0,11.0,Nationals Park,3309,Regular Season,1,1.0,1.0,19.0,3.0,,,
744862,2024-05-04,2024-05-04T20:05:00Z,R,Final,Toronto Blue Jays,141,Washington Nationals,120,6.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,-3.0,,,
744863,2024-04-23,2024-04-23T22:45:00Z,R,Final,Los Angeles Dodgers,119,Washington Nationals,120,4.0,1.0,Nationals Park,3309,Regular Season,1,2.0,2.0,5.0,-3.0,,,
744864,2024-04-24,2024-04-24T22:45:00Z,R,Final,Los Angeles Dodgers,119,Washington Nationals,120,11.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,13.0,-9.0,,,
744865,2024-04-20,2024-04-20T20:05:00Z,R,Final,Houston Astros,117,Washington Nationals,120,4.0,5.0,Nationals Park,3309,Regular Season,1,1.0,1.0,9.0,1.0,,,
744866,2024-04-21,2024-04-21T17:35:00Z,R,Final,Houston Astros,117,Washington Nationals,120,0.0,6.0,Nationals Park,3309,Regular Season,1,1.0,1.0,6.0,6.0,,,
744867,2024-04-25,2024-04-25T20:05:00Z,R,Final,Los Angeles Dodgers,119,Washington Nationals,120,2.0,1.0,Nationals Park,3309,Regular Season,1,1.0,1.0,3.0,-1.0,,,
744868,2024-05-03,2024-05-03T22:45:00Z,R,Final,Toronto Blue Jays,141,Washington Nationals,120,3.0,9.0,Nationals Park,3309,Regular Season,1,1.0,2.0,12.0,6.0,,,
744869,2024-04-03,2024-04-03T22:45:00Z,R,Final,Pittsburgh Pirates,134,Washington Nationals,120,3.0,5.0,Nationals Park,3309,Regular Season,1,2.0,2.0,8.0,2.0,,,
744870,2024-04-04,2024-04-04T20:05:00Z,R,Final,Pittsburgh Pirates,134,Washington Nationals,120,7.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,11.0,-3.0,,,
744871,2024-04-07,2024-04-07T17:35:00Z,R,Final,Philadelphia Phillies,143,Washington Nationals,120,2.0,3.0,Nationals Park,3309,Regular Season,1,1.0,1.0,5.0,1.0,,,
744872,2024-04-19,2024-04-19T22:45:00Z,R,Final,Houston Astros,117,Washington Nationals,120,5.0,3.0,Nationals Park,3309,Regular Season,1,2.0,2.0,8.0,-2.0,,,
744873,2024-04-06,2024-04-06T20:05:00Z,R,Final,Philadelphia Phillies,143,Washington Nationals,120,5.0,2.0,Nationals Park,3309,Regular Season,1,1.0,1.0,7.0,-3.0,,,
744874,2024-04-05,2024-04-05T22:45:00Z,R,Final,Philadelphia Phillies,143,Washington Nationals,120,4.0,0.0,Nationals Park,3309,Regular Season,1,1.0,2.0,4.0,-4.0,,,
744875,2024-04-01,2024-04-01T20:05:00Z,R,Final,Pittsburgh Pirates,134,Washington Nationals,120,8.0,4.0,Nationals Park,3309,Regular Season,1,1.0,1.0,12.0,-4.0,,,
744876,2024-09-24,2024-09-24T23:07:00Z,R,Final,Boston Red Sox,111,Toronto Blue Jays,141,6.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,-1.0,,,
744877,2024-09-25,2024-09-25T23:07:00Z,R,Final,Boston Red Sox,111,Toronto Blue Jays,141,1.0,6.0,Rogers Centre,14,Regular Season,1,1.0,1.0,7.0,5.0,,,
744878,2024-09-28,2024-09-28T19:07:00Z,R,Final,Miami Marlins,146,Toronto Blue Jays,141,8.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,-7.0,,,
744879,2024-09-27,2024-09-27T23:07:00Z,R,Final,Miami Marlins,146,Toronto Blue Jays,141,15.0,5.0,Rogers Centre,14,Regular Season,1,2.0,1.0,20.0,-10.0,,,
744880,2024-09-29,2024-09-29T19:07:00Z,R,Final,Miami Marlins,146,Toronto Blue Jays,141,3.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,4.0,-2.0,,,
744881,2024-09-11,2024-09-11T19:07:00Z,R,Final,New York Mets,121,Toronto Blue Jays,141,6.0,2.0,Rogers Centre,14,Regular Season,1,1.0,1.0,8.0,-4.0,,,
744882,2024-09-13,2024-09-13T23:07:00Z,R,Final,St. Louis Cardinals,138,Toronto Blue Jays,141,3.0,4.0,Rogers Centre,14,Regular Season,1,2.0,1.0,7.0,1.0,,,
744883,2024-09-15,2024-09-15T17:37:00Z,R,Final,St. Louis Cardinals,138,Toronto Blue Jays,141,2.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,5.0,1.0,,,
744884,2024-09-14,2024-09-14T19:07:00Z,R,Final,St. Louis Cardinals,138,Toronto Blue Jays,141,2.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,5.0,,,
744885,2024-09-23,2024-09-23T23:07:00Z,R,Final,Boston Red Sox,111,Toronto Blue Jays,141,4.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,5.0,-3.0,,,
744886,2024-09-10,2024-09-10T23:07:00Z,R,Final,New York Mets,121,Toronto Blue Jays,141,2.0,6.0,Rogers Centre,14,Regular Season,1,1.0,1.0,8.0,4.0,,,
744887,2024-09-04,2024-09-04T19:07:00Z,R,Final,Philadelphia Phillies,143,Toronto Blue Jays,141,4.0,2.0,Rogers Centre,14,Regular Season,1,1.0,1.0,6.0,-2.0,,,
744888,2024-09-09,2024-09-09T23:07:00Z,R,Final,New York Mets,121,Toronto Blue Jays,141,3.0,2.0,Rogers Centre,14,Regular Season,1,1.0,1.0,5.0,-1.0,,,
744889,2024-08-23,2024-08-23T23:07:00Z,R,Final,Los Angeles Angels,108,Toronto Blue Jays,141,4.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,1.0,,,
744890,2024-08-24,2024-08-24T19:07:00Z,R,Final,Los Angeles Angels,108,Toronto Blue Jays,141,1.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,4.0,2.0,,,
744891,2024-09-03,2024-09-03T23:07:00Z,R,Final,Philadelphia Phillies,143,Toronto Blue Jays,141,10.0,9.0,Rogers Centre,14,Regular Season,1,2.0,2.0,19.0,-1.0,,,
744892,2024-08-25,2024-08-25T17:37:00Z,R,Final,Los Angeles Angels,108,Toronto Blue Jays,141,2.0,8.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,6.0,,,
744893,2024-08-21,2024-08-21T23:07:00Z,R,Final,Cincinnati Reds,113,Toronto Blue Jays,141,11.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,18.0,-4.0,,,
744894,2024-08-22,2024-08-22T23:07:00Z,R,Final,Los Angeles Angels,108,Toronto Blue Jays,141,3.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,8.0,2.0,,,
744895,2024-08-11,2024-08-11T17:37:00Z,R,Final,Oakland Athletics,133,Toronto Blue Jays,141,8.0,4.0,Rogers Centre,14,Regular Season,1,1.0,1.0,12.0,-4.0,,,
744896,2024-08-20,2024-08-20T23:07:00Z,R,Final,Cincinnati Reds,113,Toronto Blue Jays,141,3.0,10.0,Rogers Centre,14,Regular Season,1,1.0,1.0,13.0,7.0,,,
744897,2024-08-10,2024-08-10T19:07:00Z,R,Final,Oakland Athletics,133,Toronto Blue Jays,141,1.0,0.0,Rogers Centre,14,Regular Season,1,1.0,1.0,1.0,-1.0,,,
744898,2024-08-19,2024-08-19T23:07:00Z,R,Final,Cincinnati Reds,113,Toronto Blue Jays,141,6.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,-3.0,,,
744899,2024-08-08,2024-08-08T23:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,6.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,13.0,1.0,,,
744900,2024-08-09,2024-08-09T23:07:00Z,R,Final,Oakland Athletics,133,Toronto Blue Jays,141,1.0,3.0,Rogers Centre,14,Regular Season,1,1.0,2.0,4.0,2.0,,,
744901,2024-08-06,2024-08-06T23:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,2.0,5.0,Rogers Centre,14,Regular Season,1,2.0,2.0,7.0,3.0,,,
744902,2024-07-28,2024-07-28T17:37:00Z,R,Final,Texas Rangers,140,Toronto Blue Jays,141,3.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,4.0,,,
744903,2024-08-07,2024-08-07T23:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,7.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,-4.0,,,
744904,2024-07-23,2024-07-23T23:07:00Z,R,Final,Tampa Bay Rays,139,Toronto Blue Jays,141,4.0,2.0,Rogers Centre,14,Regular Season,1,2.0,1.0,6.0,-2.0,,,
744905,2024-07-24,2024-07-24T23:07:00Z,R,Final,Tampa Bay Rays,139,Toronto Blue Jays,141,3.0,6.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,3.0,,,
744906,2024-07-26,2024-07-26T23:07:00Z,R,Final,Texas Rangers,140,Toronto Blue Jays,141,5.0,6.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,1.0,,,
744907,2024-07-25,2024-07-25T19:07:00Z,R,Final,Tampa Bay Rays,139,Toronto Blue Jays,141,13.0,0.0,Rogers Centre,14,Regular Season,1,1.0,1.0,13.0,-13.0,,,
744908,2024-07-27,2024-07-27T19:07:00Z,R,Final,Texas Rangers,140,Toronto Blue Jays,141,3.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,4.0,,,
744909,2024-07-21,2024-07-21T17:37:00Z,R,Final,Detroit Tigers,116,Toronto Blue Jays,141,4.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,1.0,,,
744910,2024-07-20,2024-07-20T19:07:00Z,R,Final,Detroit Tigers,116,Toronto Blue Jays,141,7.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,-4.0,,,
744911,2024-07-19,2024-07-19T23:07:00Z,R,Final,Detroit Tigers,116,Toronto Blue Jays,141,5.0,4.0,Rogers Centre,14,Regular Season,1,5.0,5.0,9.0,-1.0,,,
744912,2024-07-04,2024-07-04T17:07:00Z,R,Final,Houston Astros,117,Toronto Blue Jays,141,5.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,8.0,-2.0,,,
744913,2024-07-02,2024-07-02T23:07:00Z,R,Final,Houston Astros,117,Toronto Blue Jays,141,6.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,13.0,1.0,,,
744914,2024-07-01,2024-07-01T19:07:00Z,R,Final,Houston Astros,117,Toronto Blue Jays,141,3.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,4.0,-2.0,,,
744915,2024-07-03,2024-07-03T23:07:00Z,R,Final,Houston Astros,117,Toronto Blue Jays,141,9.0,2.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,-7.0,,,
744916,2024-06-30,2024-06-30T17:37:00Z,R,Final,New York Yankees,147,Toronto Blue Jays,141,8.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,-7.0,,,
744917,2024-06-18,2024-06-18T23:07:00Z,R,Final,Boston Red Sox,111,Toronto Blue Jays,141,4.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,7.0,-1.0,,,
744918,2024-06-17,2024-06-17T23:07:00Z,R,Final,Boston Red Sox,111,Toronto Blue Jays,141,7.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,-4.0,,,
744919,2024-06-27,2024-06-27T23:07:00Z,R,Final,New York Yankees,147,Toronto Blue Jays,141,2.0,9.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,7.0,,,
744920,2024-06-19,2024-06-19T23:07:00Z,R,Final,Boston Red Sox,111,Toronto Blue Jays,141,7.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,10.0,-4.0,,,
744921,2024-06-29,2024-06-29T19:07:00Z,R,Final,New York Yankees,147,Toronto Blue Jays,141,3.0,9.0,Rogers Centre,14,Regular Season,1,1.0,1.0,12.0,6.0,,,
744922,2024-06-28,2024-06-28T23:07:00Z,R,Final,New York Yankees,147,Toronto Blue Jays,141,16.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,21.0,-11.0,,,
744923,2024-06-06,2024-06-06T17:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,5.0,6.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,1.0,,,
744924,2024-06-14,2024-06-14T23:07:00Z,R,Final,Cleveland Guardians,114,Toronto Blue Jays,141,3.0,1.0,Rogers Centre,14,Regular Season,1,2.0,2.0,4.0,-2.0,,,
744925,2024-06-15,2024-06-15T19:07:00Z,R,Final,Cleveland Guardians,114,Toronto Blue Jays,141,0.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,5.0,5.0,,,
744926,2024-06-16,2024-06-16T17:37:00Z,R,Final,Cleveland Guardians,114,Toronto Blue Jays,141,6.0,7.0,Rogers Centre,14,Regular Season,1,1.0,1.0,13.0,1.0,,,
744927,2024-06-05,2024-06-05T23:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,2.0,3.0,Rogers Centre,14,Regular Season,1,1.0,1.0,5.0,1.0,,,
744928,2024-05-31,2024-05-31T23:07:00Z,R,Final,Pittsburgh Pirates,134,Toronto Blue Jays,141,3.0,5.0,Rogers Centre,14,Regular Season,1,2.0,2.0,8.0,2.0,,,
744929,2024-06-02,2024-06-02T17:37:00Z,R,Final,Pittsburgh Pirates,134,Toronto Blue Jays,141,4.0,5.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,1.0,,,
744930,2024-06-03,2024-06-03T23:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,7.0,2.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,-5.0,,,
744931,2024-06-04,2024-06-04T23:07:00Z,R,Final,Baltimore Orioles,110,Toronto Blue Jays,141,10.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,-9.0,,,
744932,2024-06-01,2024-06-01T19:07:00Z,R,Final,Pittsburgh Pirates,134,Toronto Blue Jays,141,8.0,1.0,Rogers Centre,14,Regular Season,1,1.0,1.0,9.0,-7.0,,,
744933,2024-05-22,2024-05-22T23:07:00Z,R,Final,Chicago White Sox,145,Toronto Blue Jays,141,2.0,9.0,Rogers Centre,14,Regular Season,1,1.0,1.0,11.0,7.0,,,
744934,2024-05-17,2024-05-17T23:07:00Z,R,Final,Tampa Bay Rays,139,Toronto Blue Jays,141,4.0,3.0,Rogers Centre,14,Regular Season,1,2.0,1.0,7.0,-1.0,,,
