gamePk,book,market,side,current_price,current_point,current_time,mlb_away_team,mlb_home_team,open_price,open_point,open_time,price_move,point_move
824634.0,betmgm,spreads,Milwaukee Brewers,105,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,105,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betmgm,totals,Over,-120,8.0,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-120,8.0,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betmgm,totals,Under,100,8.0,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,100,8.0,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betonlineag,h2h,Chicago Cubs,139,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,139,,2026-09-02 23:41:00+00:00,0,
824634.0,betonlineag,h2h,Milwaukee Brewers,-154,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-154,,2026-09-02 23:41:00+00:00,0,
824634.0,betonlineag,spreads,Chicago Cubs,-125,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-125,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betonlineag,spreads,Milwaukee Brewers,105,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,105,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betonlineag,totals,Over,100,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,100,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betonlineag,totals,Under,-120,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-120,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betrivers,h2h,Chicago Cubs,138,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,138,,2026-09-02 23:41:00+00:00,0,
824634.0,betrivers,h2h,Milwaukee Brewers,-162,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-162,,2026-09-02 23:41:00+00:00,0,
824634.0,betrivers,spreads,Chicago Cubs,-127,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-127,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betrivers,spreads,Milwaukee Brewers,105,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,105,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betrivers,totals,Over,-105,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-105,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,betrivers,totals,Under,-115,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-115,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,bovada,h2h,Chicago Cubs,136,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,136,,2026-09-02 23:41:00+00:00,0,
824634.0,bovada,h2h,Milwaukee Brewers,-162,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-162,,2026-09-02 23:41:00+00:00,0,
824634.0,bovada,spreads,Chicago Cubs,-125,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-125,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,bovada,spreads,Milwaukee Brewers,105,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,105,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,bovada,totals,Over,100,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,100,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,bovada,totals,Under,-120,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-120,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,draftkings,h2h,Chicago Cubs,135,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,135,,2026-09-02 23:41:00+00:00,0,
824634.0,draftkings,h2h,Milwaukee Brewers,-163,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-163,,2026-09-02 23:41:00+00:00,0,
824634.0,draftkings,spreads,Chicago Cubs,-126,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-126,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,draftkings,spreads,Milwaukee Brewers,105,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,105,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,draftkings,totals,Over,-118,8.0,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-118,8.0,2026-09-02 23:41:00+00:00,0,0.0
824634.0,draftkings,totals,Under,-102,8.0,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-102,8.0,2026-09-02 23:41:00+00:00,0,0.0
824634.0,fanduel,h2h,Chicago Cubs,136,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,136,,2026-09-02 23:41:00+00:00,0,
824634.0,fanduel,h2h,Milwaukee Brewers,-162,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-162,,2026-09-02 23:41:00+00:00,0,
824634.0,fanduel,spreads,Chicago Cubs,-125,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-125,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,fanduel,spreads,Milwaukee Brewers,104,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,104,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,fanduel,totals,Over,-102,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-102,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,fanduel,totals,Under,-120,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-120,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,lowvig,h2h,Chicago Cubs,139,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,139,,2026-09-02 23:41:00+00:00,0,
824634.0,lowvig,h2h,Milwaukee Brewers,-154,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-154,,2026-09-02 23:41:00+00:00,0,
824634.0,lowvig,spreads,Chicago Cubs,-122,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-122,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,lowvig,spreads,Milwaukee Brewers,108,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,108,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,lowvig,totals,Over,103,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,103,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,lowvig,totals,Under,-118,8.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-118,8.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,mybookieag,h2h,Chicago Cubs,135,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,135,,2026-09-02 23:41:00+00:00,0,
824634.0,mybookieag,h2h,Milwaukee Brewers,-160,,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-160,,2026-09-02 23:41:00+00:00,0,
824634.0,mybookieag,spreads,Chicago Cubs,-123,1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-123,1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,mybookieag,spreads,Milwaukee Brewers,105,-1.5,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,105,-1.5,2026-09-02 23:41:00+00:00,0,0.0
824634.0,mybookieag,totals,Over,-119,8.0,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-119,8.0,2026-09-02 23:41:00+00:00,0,0.0
824634.0,mybookieag,totals,Under,-102,8.0,2026-09-02 23:41:00+00:00,Milwaukee Brewers,Chicago Cubs,-102,8.0,2026-09-02 23:41:00+00:00,0,0.0
824717.0,betmgm,h2h,Boston Red Sox,-140,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-140,,2026-09-02 20:11:00+00:00,0,
824717.0,betmgm,h2h,Seattle Mariners,115,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,115,,2026-09-02 20:11:00+00:00,0,
824717.0,betmgm,spreads,Boston Red Sox,154,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,154,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betmgm,spreads,Seattle Mariners,-190,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-190,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betmgm,totals,Over,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betmgm,totals,Under,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betonlineag,h2h,Boston Red Sox,-130,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-130,,2026-09-02 20:11:00+00:00,0,
824717.0,betonlineag,h2h,Seattle Mariners,118,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,118,,2026-09-02 20:11:00+00:00,0,
824717.0,betonlineag,spreads,Boston Red Sox,161,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,161,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betonlineag,spreads,Seattle Mariners,-185,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-185,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betonlineag,totals,Over,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betonlineag,totals,Under,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betrivers,h2h,Boston Red Sox,-139,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-139,,2026-09-02 20:11:00+00:00,0,
824717.0,betrivers,h2h,Seattle Mariners,118,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,118,,2026-09-02 20:11:00+00:00,0,
824717.0,betrivers,spreads,Boston Red Sox,150,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,150,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betrivers,spreads,Seattle Mariners,-182,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-182,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betrivers,totals,Over,-118,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-118,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betrivers,totals,Under,-103,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-103,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betus,h2h,Boston Red Sox,-130,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-130,,2026-09-02 20:11:00+00:00,0,
824717.0,betus,h2h,Seattle Mariners,118,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,118,,2026-09-02 20:11:00+00:00,0,
824717.0,betus,spreads,Boston Red Sox,160,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,160,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betus,spreads,Seattle Mariners,-185,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-185,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betus,totals,Over,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,betus,totals,Under,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,bovada,h2h,Boston Red Sox,-136,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-136,,2026-09-02 20:11:00+00:00,0,
824717.0,bovada,h2h,Seattle Mariners,114,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,114,,2026-09-02 20:11:00+00:00,0,
824717.0,bovada,spreads,Boston Red Sox,160,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,160,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,bovada,spreads,Seattle Mariners,-185,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-185,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,bovada,totals,Over,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,bovada,totals,Under,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,draftkings,h2h,Boston Red Sox,-136,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-136,,2026-09-02 20:11:00+00:00,0,
824717.0,draftkings,h2h,Seattle Mariners,113,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,113,,2026-09-02 20:11:00+00:00,0,
824717.0,draftkings,spreads,Boston Red Sox,153,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,153,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,draftkings,spreads,Seattle Mariners,-186,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-186,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,draftkings,totals,Over,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,draftkings,totals,Under,-110,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-110,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,fanduel,h2h,Boston Red Sox,-134,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-134,,2026-09-02 20:11:00+00:00,0,
824717.0,fanduel,h2h,Seattle Mariners,116,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,116,,2026-09-02 20:11:00+00:00,0,
824717.0,fanduel,spreads,Boston Red Sox,158,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,158,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,fanduel,spreads,Seattle Mariners,-192,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-192,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,fanduel,totals,Over,-112,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-112,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,fanduel,totals,Under,-108,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-108,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,lowvig,h2h,Boston Red Sox,-130,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-130,,2026-09-02 20:11:00+00:00,0,
824717.0,lowvig,h2h,Seattle Mariners,118,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,118,,2026-09-02 20:11:00+00:00,0,
824717.0,lowvig,spreads,Boston Red Sox,162,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,162,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,lowvig,spreads,Seattle Mariners,-185,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-185,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,lowvig,totals,Over,-107,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-107,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,lowvig,totals,Under,-107,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-107,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,mybookieag,h2h,Boston Red Sox,-135,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-135,,2026-09-02 20:11:00+00:00,0,
824717.0,mybookieag,h2h,Seattle Mariners,115,,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,115,,2026-09-02 20:11:00+00:00,0,
824717.0,mybookieag,spreads,Boston Red Sox,147,-1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,147,-1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,mybookieag,spreads,Seattle Mariners,-175,1.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-175,1.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,mybookieag,totals,Over,-108,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-108,8.5,2026-09-02 20:11:00+00:00,0,0.0
824717.0,mybookieag,totals,Under,-113,8.5,2026-09-02 20:11:00+00:00,Seattle Mariners,Boston Red Sox,-113,8.5,2026-09-02 20:11:00+00:00,0,0.0
