eventID,start,away_team,home_team,oddID,statID,playerID,player,periodID,betTypeID,sideID,bookmaker,available,odds,spread,overUnder,lastUpdatedAt,snapshot_at
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,fanduel,True,-1000,,,2026-09-03T05:09:55.898Z,2026-09-03T05:14:08.705260+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,pointsbet,True,-1111,,,2026-09-03T05:09:53.505Z,2026-09-03T05:14:08.705294+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,unibet,True,-1430,,,2026-09-03T05:09:53.005Z,2026-09-03T05:14:08.705301+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,espnbet,True,-1400,,,2026-09-03T05:09:43.505Z,2026-09-03T05:14:08.705305+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,bovada,True,-1400,,,2026-09-03T05:09:22.505Z,2026-09-03T05:14:08.705309+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,draftkings,True,-840,,,2026-09-03T05:09:55.697Z,2026-09-03T05:14:08.705313+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,betmgm,True,-1200,,,2026-09-03T05:09:30.505Z,2026-09-03T05:14:08.705317+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,williamhill,False,+230,,,2026-09-03T02:17:49.089Z,2026-09-03T05:14:08.705321+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ml-away,points,,,game,ml,away,caesars,True,-900,,,2026-09-03T05:09:37.505Z,2026-09-03T05:14:08.705326+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,fanduel,True,+560,,,2026-09-03T05:09:55.898Z,2026-09-03T05:14:08.705330+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,pointsbet,True,+600,,,2026-09-03T05:09:53.505Z,2026-09-03T05:14:08.705334+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,unibet,True,+750,,,2026-09-03T05:09:53.005Z,2026-09-03T05:14:08.705338+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,espnbet,True,+550,,,2026-09-03T05:09:43.505Z,2026-09-03T05:14:08.705342+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,bovada,True,+700,,,2026-09-03T05:09:22.505Z,2026-09-03T05:14:08.705346+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,draftkings,True,+488,,,2026-09-03T05:09:55.697Z,2026-09-03T05:14:08.705351+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,betmgm,True,+675,,,2026-09-03T05:09:30.505Z,2026-09-03T05:14:08.705354+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,williamhill,False,-300,,,2026-09-03T02:17:49.089Z,2026-09-03T05:14:08.705358+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-ml-home,points,,,game,ml,home,caesars,True,+550,,,2026-09-03T05:09:37.505Z,2026-09-03T05:14:08.705362+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,fanduel,True,+174,,14.5,2026-09-03T05:09:55.898Z,2026-09-03T05:14:08.705366+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,pointsbet,False,-130,,11.5,2026-09-03T04:38:03.094Z,2026-09-03T05:14:08.705370+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,espnbet,False,-130,,11.5,2026-09-03T05:05:45.573Z,2026-09-03T05:14:08.705373+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,bovada,False,+170,,14.5,2026-09-03T05:05:01.389Z,2026-09-03T05:14:08.705377+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,draftkings,True,+181,,14.5,2026-09-03T05:09:55.697Z,2026-09-03T05:14:08.705381+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,betmgm,False,+145,,14.5,2026-09-03T05:04:59.389Z,2026-09-03T05:14:08.705384+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,unibet,True,+205,,14.5,2026-09-03T05:09:53.005Z,2026-09-03T05:14:08.705388+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-over,points,,,game,ou,over,caesars,True,+225,,14.5,2026-09-03T05:09:37.505Z,2026-09-03T05:14:08.705392+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,fanduel,True,-240,,14.5,2026-09-03T05:09:55.898Z,2026-09-03T05:14:08.705396+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,pointsbet,False,+100,,11.5,2026-09-03T04:38:03.094Z,2026-09-03T05:14:08.705400+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,espnbet,False,+100,,11.5,2026-09-03T05:05:45.573Z,2026-09-03T05:14:08.705403+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,bovada,False,-225,,14.5,2026-09-03T05:05:01.389Z,2026-09-03T05:14:08.705407+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,draftkings,True,-243,,14.5,2026-09-03T05:09:55.697Z,2026-09-03T05:14:08.705411+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,betmgm,False,-190,,14.5,2026-09-03T05:04:59.389Z,2026-09-03T05:14:08.705415+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,unibet,True,-345,,14.5,2026-09-03T05:09:53.005Z,2026-09-03T05:14:08.705419+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-game-ou-under,points,,,game,ou,under,caesars,True,-300,,14.5,2026-09-03T05:09:37.505Z,2026-09-03T05:14:08.705422+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,fanduel,True,-350,-1.5,,2026-09-03T05:09:55.898Z,2026-09-03T05:14:08.705426+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,pointsbet,False,-556,+1.5,,2026-09-03T04:38:03.094Z,2026-09-03T05:14:08.705430+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,espnbet,False,+115,-1.5,,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705433+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,bovada,True,+130,-2.5,,2026-09-03T05:09:22.505Z,2026-09-03T05:14:08.705437+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,draftkings,True,-265,-1.5,,2026-09-03T05:09:55.697Z,2026-09-03T05:14:08.705441+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,betmgm,False,-625,+1.5,,2026-09-03T04:38:13.094Z,2026-09-03T05:14:08.705445+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,unibet,True,-315,-1.5,,2026-09-03T05:09:53.005Z,2026-09-03T05:14:08.705449+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-sp-away,points,,,game,sp,away,caesars,True,-300,-1.5,,2026-09-03T05:09:37.505Z,2026-09-03T05:14:08.705452+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,fanduel,True,+240,+1.5,,2026-09-03T05:09:55.898Z,2026-09-03T05:14:08.705456+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,pointsbet,False,+350,-1.5,,2026-09-03T04:38:03.094Z,2026-09-03T05:14:08.705460+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,espnbet,False,-150,+1.5,,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705464+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,bovada,True,-170,+2.5,,2026-09-03T05:09:22.505Z,2026-09-03T05:14:08.705467+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,draftkings,True,+196,+1.5,,2026-09-03T05:09:55.697Z,2026-09-03T05:14:08.705471+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,betmgm,False,+400,-1.5,,2026-09-03T04:38:13.094Z,2026-09-03T05:14:08.705475+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,unibet,True,+225,+1.5,,2026-09-03T05:09:53.005Z,2026-09-03T05:14:08.705479+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-home-game-sp-home,points,,,game,sp,home,caesars,True,+225,+1.5,,2026-09-03T05:09:37.505Z,2026-09-03T05:14:08.705483+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ml3way-draw,points,,,1i,ml3way,draw,draftkings,False,-140,,,2026-09-03T02:11:28.506Z,2026-09-03T05:14:08.705487+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ml3way-draw,points,,,1i,ml3way,draw,bovada,False,-211,,,2026-09-03T02:21:18.691Z,2026-09-03T05:14:08.705501+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ml3way-draw,points,,,1i,ml3way,draw,fanduel,False,-175,,,2026-09-03T02:21:16.691Z,2026-09-03T05:14:08.705507+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ml3way-draw,points,,,1i,ml3way,draw,betmgm,False,-200,,,2026-09-03T02:21:48.691Z,2026-09-03T05:14:08.705511+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-over,points,,,1i,ou,over,draftkings,False,-110,,0.5,2026-09-03T02:11:28.506Z,2026-09-03T05:14:08.705515+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-over,points,,,1i,ou,over,fanduel,False,+106,,0.5,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705519+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-over,points,,,1i,ou,over,caesars,False,-115,,0.5,2026-09-03T02:11:38.506Z,2026-09-03T05:14:08.705523+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-over,points,,,1i,ou,over,betmgm,False,+100,,0.5,2026-09-03T02:28:53.932Z,2026-09-03T05:14:08.705527+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-over,points,,,1i,ou,over,bovada,False,+300,,3.5,2026-09-03T02:35:38.432Z,2026-09-03T05:14:08.705530+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-under,points,,,1i,ou,under,draftkings,False,-120,,0.5,2026-09-03T02:11:28.506Z,2026-09-03T05:14:08.705534+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-under,points,,,1i,ou,under,fanduel,False,-136,,0.5,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705538+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-under,points,,,1i,ou,under,caesars,False,-115,,0.5,2026-09-03T02:11:38.506Z,2026-09-03T05:14:08.705542+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-under,points,,,1i,ou,under,betmgm,False,-130,,0.5,2026-09-03T02:28:53.932Z,2026-09-03T05:14:08.705545+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1i-ou-under,points,,,1i,ou,under,bovada,False,-450,,3.5,2026-09-03T02:35:38.432Z,2026-09-03T05:14:08.705549+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ml3way-draw,points,,,1ix3,ml3way,draw,fanduel,False,+2000,,,2026-09-03T02:42:56.784Z,2026-09-03T05:14:08.705553+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ml3way-draw,points,,,1ix3,ml3way,draw,betmgm,False,+1650,,,2026-09-03T02:40:16.926Z,2026-09-03T05:14:08.705557+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-over,points,,,1ix3,ou,over,fanduel,False,-110,,2.5,2026-09-03T02:06:54.510Z,2026-09-03T05:14:08.705561+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-over,points,,,1ix3,ou,over,caesars,False,+104,,4.5,2026-09-03T02:48:29.606Z,2026-09-03T05:14:08.705565+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-over,points,,,1ix3,ou,over,betmgm,False,+100,,2.5,2026-09-03T02:12:29.006Z,2026-09-03T05:14:08.705568+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-over,points,,,1ix3,ou,over,draftkings,False,+340,,3.5,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705572+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-under,points,,,1ix3,ou,under,fanduel,False,-120,,2.5,2026-09-03T02:06:54.510Z,2026-09-03T05:14:08.705576+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-under,points,,,1ix3,ou,under,caesars,False,-142,,4.5,2026-09-03T02:48:29.606Z,2026-09-03T05:14:08.705580+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-under,points,,,1ix3,ou,under,betmgm,False,-140,,2.5,2026-09-03T02:12:29.006Z,2026-09-03T05:14:08.705584+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-all-1ix3-ou-under,points,,,1ix3,ou,under,draftkings,False,-500,,3.5,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705588+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1i-ml3way-away,points,,,1i,ml3way,away,draftkings,False,+475,,,2026-09-03T02:11:28.506Z,2026-09-03T05:14:08.705592+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1i-ml3way-away,points,,,1i,ml3way,away,bovada,False,+3300,,,2026-09-03T02:21:18.691Z,2026-09-03T05:14:08.705596+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1i-ml3way-away,points,,,1i,ml3way,away,fanduel,False,+900,,,2026-09-03T02:21:16.691Z,2026-09-03T05:14:08.705599+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1i-ml3way-away,points,,,1i,ml3way,away,betmgm,False,+2500,,,2026-09-03T02:21:48.691Z,2026-09-03T05:14:08.705603+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1i-sp-away,points,,,1i,sp,away,draftkings,False,-115,+0.5,,2026-09-03T02:28:53.932Z,2026-09-03T05:14:08.705607+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1i-sp-away,points,,,1i,sp,away,fanduel,False,-800,+1.5,,2026-09-03T02:11:30.006Z,2026-09-03T05:14:08.705611+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-ml-away,points,,,1ix3,ml,away,caesars,False,+1400,,,2026-09-03T02:43:01.784Z,2026-09-03T05:14:08.705615+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-ml-away,points,,,1ix3,ml,away,betmgm,False,+375,,,2026-09-03T02:28:53.932Z,2026-09-03T05:14:08.705619+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-ml-away,points,,,1ix3,ml,away,draftkings,False,+2000,,,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705622+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-ml3way-away,points,,,1ix3,ml3way,away,fanduel,False,+2500,,,2026-09-03T02:42:56.784Z,2026-09-03T05:14:08.705626+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-ml3way-away,points,,,1ix3,ml3way,away,betmgm,False,+2200,,,2026-09-03T02:40:16.926Z,2026-09-03T05:14:08.705630+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-sp-away,points,,,1ix3,sp,away,fanduel,False,-108,+0.5,,2026-09-03T02:11:30.006Z,2026-09-03T05:14:08.705634+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-sp-away,points,,,1ix3,sp,away,caesars,False,-109,+3.5,,2026-09-03T02:48:29.606Z,2026-09-03T05:14:08.705638+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-sp-away,points,,,1ix3,sp,away,betmgm,False,+100,+0.5,,2026-09-03T02:12:29.006Z,2026-09-03T05:14:08.705642+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-1ix3-sp-away,points,,,1ix3,sp,away,draftkings,False,-500,+3.5,,2026-09-03T05:10:29.448Z,2026-09-03T05:14:08.705645+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-over,points,,,game,ou,over,draftkings,False,+126,,5.5,2026-09-03T04:36:22.355Z,2026-09-03T05:14:08.705649+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-over,points,,,game,ou,over,fanduel,False,+116,,4.5,2026-09-03T04:20:50.156Z,2026-09-03T05:14:08.705653+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-over,points,,,game,ou,over,espnbet,False,-105,,2.5,2026-09-03T03:52:33.189Z,2026-09-03T05:14:08.705657+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-over,points,,,game,ou,over,bovada,False,+175,,4.5,2026-09-03T04:28:10.629Z,2026-09-03T05:14:08.705661+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-over,points,,,game,ou,over,betmgm,False,-200,,4.5,2026-09-03T04:35:45.355Z,2026-09-03T05:14:08.705665+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-over,points,,,game,ou,over,caesars,False,+120,,4.5,2026-09-03T04:28:27.629Z,2026-09-03T05:14:08.705669+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-under,points,,,game,ou,under,draftkings,False,-162,,5.5,2026-09-03T04:36:22.355Z,2026-09-03T05:14:08.705672+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-under,points,,,game,ou,under,fanduel,False,-154,,4.5,2026-09-03T04:20:50.156Z,2026-09-03T05:14:08.705676+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-under,points,,,game,ou,under,espnbet,False,-125,,2.5,2026-09-03T03:52:33.189Z,2026-09-03T05:14:08.705680+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-under,points,,,game,ou,under,bovada,False,-230,,4.5,2026-09-03T04:28:10.629Z,2026-09-03T05:14:08.705684+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-under,points,,,game,ou,under,betmgm,False,+150,,4.5,2026-09-03T04:35:45.355Z,2026-09-03T05:14:08.705688+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-ou-under,points,,,game,ou,under,caesars,False,-150,,4.5,2026-09-03T04:28:27.629Z,2026-09-03T05:14:08.705692+00:00
8mEz1bxO6ouM3AB1lsH8,2026-09-03T02:10:00.000Z,St. Louis Cardinals,Los Angeles Dodgers,points-away-game-yn-no,points,,,game,yn,no,draftkings,False,+126,,,2026-09-03T03:41:58.773Z,2026-09-03T05:14:08.705696+00:00
